method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,cap,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,compared_with
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,4,0.1854131109700302,0.5442140789619899,"[0.1504856708177582, 0.1504856708177582, 0.0805813094774354, 0.3565801102257572, 0.1928915140125153, 0.24300751051541, 0.24300751051541, 0.1928915140125153, 0.8711060817869701, 0.0805813094774354, 0.8711060817869705, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,5,0.17173440762542574,0.5747959660647642,"[0.775641025641027, 0.775641025641027, 0.134615384615384, 0.0, 0.7692307692307709, 0.5641025641025633, 0.5641025641025647, 0.7692307692307709, 0.2115384615384609, 0.1346153846153827, 0.2115384615384609, 0.8846153846153855, 1.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,5,0.11242562314260846,0.7146075926248076,"[0.2239191729323308, 0.2239191729323307, 0.0512218045112781, 0.3759398496240601, 0.2789003759398496, 0.4046052631578946, 0.4046052631578946, 0.2789003759398496, 0.787593984962406, 0.0512218045112781, 0.787593984962406, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,5,0.10045545883413953,0.744024015304467,"[0.2275103234240879, 0.2275103234240879, 0.1021543118150023, 0.4941999052315459, 0.284220596317105, 0.4148382903950708, 0.414838290395071, 0.284220596317105, 0.8344277297034967, 0.1021543118150023, 0.8344277297034967, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,6,0.2048299135952808,0.5020393949393395,"[0.6874999999999992, 0.6874999999999992, 0.1193181818181814, 0.0, 0.7386363636363629, 0.5568181818181807, 0.5568181818181807, 0.7386363636363629, 0.1306818181818185, 0.1193181818181824, 0.1306818181818185, 0.7840909090909094, 1.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,6,0.14432498829561236,0.6380590719206926,"[0.1978694469628286, 0.1978694469628286, 0.0519038984587489, 0.3254759746146872, 0.256572982774252, 0.3495013599274705, 0.3495013599274705, 0.256572982774252, 0.8053037171350861, 0.0519038984587489, 0.8053037171350861, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,6,0.12706852371994048,0.6791141443030871,"[0.2098276379754663, 0.2098276379754663, 0.1206685523127053, 0.4506280109577571, 0.266985056186687, 0.3600977618455195, 0.3600977618455196, 0.266985056186687, 0.8651474522492323, 0.1206685523127053, 0.8651474522492323, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,7,0.1495427486826695,0.6258240518365238,"[0.697088906372935, 0.697088906372935, 0.1463414634146336, 0.0306845003933899, 0.7466561762391822, 0.5704169944925253, 0.5704169944925269, 0.7466561762391822, 1.6771268349963037e-15, 0.1463414634146336, 0.0, 0.7435090479937074, 1.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,7,0.17760619985385165,0.5615832750354525,"[0.1645493683393323, 0.1645493683393323, 0.0329239889900488, 0.2612040369821441, 0.2285270661302843, 0.2966334956595384, 0.2966334956595384, 0.2285270661302843, 0.796986378714094, 0.0329239889900488, 0.796986378714094, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,7,0.16389789129400223,0.5926224749294391,"[0.1748686889533742, 0.1748686889533742, 0.1171511765057625, 0.3904600747420845, 0.2368267379283906, 0.3050950346961492, 0.305095034696149, 0.2368267379283906, 0.8838214573286585, 0.1171511765057627, 0.8838214573286585, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,8,0.10716318794658389,0.7274978014022204,"[0.8236775818639803, 0.8236775818639803, 0.1435768261964746, 0.0, 0.7934508816120918, 0.6700251889168771, 0.6700251889168771, 0.7934508816120918, 0.1104713925872617, 0.1435768261964746, 0.1104713925872617, 0.9291111910759264, 1.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,8,0.17242174611621106,0.5732428396494086,"[0.177409605876974, 0.1774096058769739, 0.0206283030857213, 0.2161089843931619, 0.2220603505726638, 0.2893231870805757, 0.2893231870805757, 0.222060350572664, 0.7815972598918213, 0.0206283030857212, 0.7815972598918213, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,8,0.16509140071942918,0.5898935254231699,"[0.1795759442514557, 0.1795759442514555, 0.1047909080216097, 0.3490214095950229, 0.2292609924450567, 0.2944496607747323, 0.2944496607747323, 0.2292609924450566, 0.8716203962687059, 0.1047909080216097, 0.8716203962687059, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,9,0.15596124093502117,0.6108938455706495,"[0.7933225508317951, 0.7933225508317951, 0.1706330868761563, 0.0, 0.7965573012939018, 0.6129852125693169, 0.6129852125693169, 0.7965573012938995, 0.171095194085028, 0.1706330868761563, 0.171095194085028, 1.0, 0.9954944547134956]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,9,0.23334991135381455,0.4429234734954845,"[0.1719652951643123, 0.1719652951643126, 0.0, 0.1300853974102591, 0.217514079812724, 0.2160181817227497, 0.2160181817227499, 0.2175140798127238, 0.7639577789325064, 0.0, 0.7639577789325064, 1.0, 0.071262485500286]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,9,0.22215082966072483,0.46571921269073824,"[0.1155621548622477, 0.1155621548622479, 0.0183647699750556, 0.2163241874673727, 0.1708732747529218, 0.1759159647096614, 0.1759159647096614, 0.1708732747529218, 0.8481084804907264, 0.0183647699750556, 0.8481084804907264, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,10,0.13508186972052338,0.6599400162066165,"[0.8195845098830173, 0.8195845098830173, 0.1616579265833, 0.0, 0.8097014925373127, 0.5986284792254936, 0.5986284792254936, 0.8097014925373127, 0.1620613150463877, 0.1616579265832982, 0.1620613150463877, 1.0, 0.9960669624848724]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,10,0.22685441245104626,0.45607789958184225,"[0.174970855086421, 0.174970855086421, 2.268953943579821e-16, 0.1883521719296466, 0.2341781134370723, 0.2492320948857009, 0.2492320948857011, 0.2341781134370723, 0.7436717522428911, 0.0, 0.7436717522428911, 1.0, 0.0766232449693345]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,10,0.21514401272838993,0.480258995530564,"[0.111912406201623, 0.111912406201623, 0.0210754279756405, 0.2907143670580269, 0.1835804578955616, 0.213128620165772, 0.2131286201657717, 0.1835804578955616, 0.8352398492563237, 0.0210754279756405, 0.8352398492563237, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,11,0.13004823633411045,0.6719628756017505,"[0.7839016449623016, 0.7839016449623046, 0.1690627141878015, 0.0, 0.7530757368060311, 0.615198766278271, 0.6151987662782725, 0.7530757368060327, 0.1694396847155584, 0.1690627141877999, 0.1694396847155584, 1.0, 0.927236120630571]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,11,0.21610908648029545,0.47824390892642027,"[0.2040242129392779, 0.2040242129392777, 0.0, 0.1704278173926276, 0.2361772826955811, 0.2773212608783789, 0.2773212608783787, 0.2361772826955809, 0.7216877166999685, 0.0, 0.7216877166999689, 1.0, 0.093086239635289]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,11,0.2055078607326982,0.5005941955097243,"[0.1282317607903975, 0.1282317607903975, 0.003533682518117, 0.2642193683223915, 0.1745473586400223, 0.2244359920043492, 0.2244359920043492, 0.1745473586400223, 0.8145865114053827, 0.003533682518117, 0.8145865114053827, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,12,0.14173396531422228,0.6441664494218224,"[0.798581729336749, 0.7985817293367518, 0.1876527024611162, 0.0, 0.7679518503068937, 0.6309516715332798, 0.6309516715332798, 0.7679518503068937, 0.1211659444780238, 0.1876527024611162, 0.1211659444780238, 0.9936407671941896, 1.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,12,0.23881009979414367,0.4320113514069288,"[0.1967965228589825, 0.1967965228589825, 0.0, 0.1225686657637054, 0.2140161607863163, 0.2491562493061261, 0.2491562493061261, 0.2140161607863163, 0.7189940123306022, 1.898154248643049e-16, 0.7189940123306022, 1.0, 0.109632542872157]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,12,0.2236815714869071,0.4625709444880745,"[0.1119529654395801, 0.1119529654395798, 0.0, 0.2063586657685311, 0.1432979513540365, 0.1857105849486677, 0.185710584948668, 0.1432979513540365, 0.8225180121510569, 0.0, 0.8225180121510569, 1.0, 0.0004183761977858]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,13,0.10804569260658879,0.7253314154639044,"[0.7941111707388665, 0.7941111707388665, 0.1866957773119848, 0.0, 0.7465141827160253, 0.6734594179635709, 0.6734594179635686, 0.7465141827160253, 0.1522960429897394, 0.1866957773119848, 0.1522960429897394, 1.0, 0.9163421900606674]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,13,0.22275995738514928,0.4644652045116282,"[0.2120010697777616, 0.2120010697777616, 0.0, 0.1414387809861374, 0.2142810073436805, 0.2830394657560701, 0.2830394657560701, 0.2142810073436805, 0.7083893079708607, 0.0, 0.7083893079708607, 1.0, 0.1087725281631612]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,13,0.211642494421397,0.48760330788973605,"[0.1261276132242657, 0.1261276132242657, 3.316095042213795e-16, 0.2379726802941139, 0.1423497757873072, 0.2151629651496115, 0.2151629651496115, 0.1423497757873072, 0.8140948865525689, 0.0, 0.8140948865525689, 1.0, 0.0031151744660062]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,14,0.0768224746480424,0.8030164062307183,"[0.8095970072748573, 0.8095970072748573, 0.1712099407760055, 0.0, 0.7774858557879994, 0.7477914333363029, 0.7477914333363029, 0.7774858557879994, 0.1006765878697923, 0.1712099407760033, 0.1006765878697923, 1.0, 0.916342190060672]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,14,0.216454903040914,0.47752280348602244,"[0.2140794134071666, 0.2140794134071669, 3.257256705258263e-16, 0.1373105837311927, 0.2082280817897726, 0.3179894813876893, 0.3179894813876893, 0.2082280817897726, 0.7018192752605309, 0.0, 0.7018192752605312, 1.0, 0.1056083165810659]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,14,0.20824173551654473,0.49478554639748257,"[0.1275421027697325, 0.1275421027697325, 0.0078265231621441, 0.2365941496941377, 0.1317320472011554, 0.2405402137721655, 0.2405402137721652, 0.131732047201155, 0.8207293042329825, 0.0078265231621441, 0.8207293042329825, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,15,0.07556797610111742,0.8061777384664525,"[0.8034656307873952, 0.8034656307873952, 0.1841916987683227, 0.0, 0.7534102335311108, 0.7156975067191086, 0.7156975067191086, 0.7534102335311108, 0.1339357391827091, 0.1841916987683227, 0.1339357391827091, 1.0, 0.8843224416846186]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,15,0.20738699614281056,0.49659828571229103,"[0.2152992753222325, 0.2152992753222325, 0.0, 0.1652673286496653, 0.2352306452951262, 0.3312247261713781, 0.3312247261713781, 0.2352306452951265, 0.681877593074072, 0.0, 0.681877593074072, 1.0, 0.1017380165403547]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,15,0.2002867911531058,0.5117725659094953,"[0.1299535942503185, 0.1299535942503189, 0.0136950429914066, 0.2821094067449886, 0.1672490025274313, 0.2640640639672552, 0.2640640639672552, 0.1672490025274309, 0.8040890417214456, 0.0136950429914066, 0.8040890417214456, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,16,0.07118046017795628,0.8172553246599341,"[0.7810466682436767, 0.7810466682436783, 0.1866734574665823, 0.0, 0.714480576220292, 0.6915850402861808, 0.6915850402861808, 0.714480576220292, 0.170668089194423, 0.1866734574665823, 0.170668089194423, 1.0, 0.8244524314121155]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,16,0.20398882483736983,0.5038349896499433,"[0.2192400326227087, 0.2192400326227087, 0.0, 0.1322078993092157, 0.2133963831829824, 0.3253940901808965, 0.3253940901808965, 0.2133963831829827, 0.6839316532221315, 0.0, 0.6839316532221319, 1.0, 0.0955765856984027]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,16,0.19929349194203358,0.5139117632522621,"[0.1370520000470158, 0.1370520000470163, 0.0247184487761742, 0.2580807006856976, 0.148814686141907, 0.263029060356129, 0.2630290603561294, 0.1488146861419074, 0.8167999081087811, 0.0247184487761738, 0.8167999081087811, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,17,0.04353078178262221,0.8877096921361465,"[0.7913096691403562, 0.7913096691403562, 0.1752781676758913, 0.0, 0.7132421655560311, 0.7308510969052084, 0.7308510969052056, 0.7132421655560311, 0.1241943234841437, 0.1752781676758913, 0.1241943234841437, 1.0, 0.8129665071566569]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,17,0.19563508826435452,0.5218247558002755,"[0.2339814584494284, 0.2339814584494284, 0.0, 0.1426932790178955, 0.2212004861144186, 0.3372447862066551, 0.3372447862066551, 0.2212004861144186, 0.6632649409377213, 5.122612911193727e-16, 0.6632649409377213, 1.0, 0.1054102328409701]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,17,0.19511836376330222,0.5229467143167164,"[0.140902698301361, 0.140902698301361, 0.0144084327224421, 0.2632840543669916, 0.1470441291791958, 0.2590102301012222, 0.2590102301012222, 0.1470441291791954, 0.800673892935909, 0.0144084327224421, 0.8006738929359085, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,18,0.06063732449313897,0.8439991582630407,"[0.786853899622174, 0.786853899622174, 0.1940520919619685, 0.0, 0.7005967710673526, 0.7079461883078304, 0.7079461883078304, 0.7005967710673526, 0.146800534933793, 0.1940520919619685, 0.146800534933793, 1.0, 0.8247630512236928]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,18,0.21244319587574007,0.4859193056180633,"[0.2364131789449073, 0.2364131789449073, 0.0, 0.1223256000949308, 0.2241093841803129, 0.3336573378540479, 0.3336573378540479, 0.2241093841803129, 0.6540303318673704, 0.0, 0.6540303318673704, 1.0, 0.1294325371082495]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,18,0.2095617422769152,0.49199202541906845,"[0.1260934896882717, 0.1260934896882717, 4.71683523637626e-16, 0.2380925787070553, 0.1374481481045761, 0.2458782624043878, 0.2458782624043883, 0.1374481481045761, 0.7955526196295676, 0.0, 0.7955526196295676, 1.0, 0.0035704563976258]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,19,0.0339868544205609,0.9122315787194778,"[0.7841100557379932, 0.7841100557379932, 0.1912444776000336, 0.0, 0.6853608751753352, 0.7092827925887589, 0.7092827925887589, 0.6853608751753328, 0.149160893754173, 0.1912444776000336, 0.1491608937541707, 1.0, 0.7732800195888978]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,19,0.19650884514114372,0.519929991327647,"[0.2387789812194897, 0.2387789812194897, 0.0, 0.1157330868513339, 0.2104053595849415, 0.3373740381503988, 0.3373740381503988, 0.2104053595849415, 0.6529746504254897, 0.0, 0.6529746504254897, 1.0, 0.109644558387721]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,19,0.19937705369464487,0.5137316490572409,"[0.1376341294455527, 0.1376341294455532, 0.01677639442863, 0.2457467752366218, 0.1324628476912449, 0.2588270586735063, 0.2588270586735063, 0.1324628476912454, 0.8055732697089356, 0.0167763944286295, 0.8055732697089352, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,20,0.040347936256359934,0.895878392376982,"[0.7907509670366899, 0.7907509670366899, 0.1949220484340184, 0.0, 0.6847805178763182, 0.7214106353570328, 0.7214106353570328, 0.6847805178763182, 0.147114401442948, 0.1949220484340184, 0.147114401442948, 1.0, 0.7950086084805508]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,20,0.1953070767599274,0.5225368409110982,"[0.2486271829929984, 0.2486271829929984, 0.0, 0.1379386232064684, 0.2349904785322367, 0.3515683700670838, 0.3515683700670838, 0.2349904785322367, 0.636208615721992, 0.0, 0.6362086157219916, 1.0, 0.1261533042462656]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,20,0.1971411643898651,0.5185606880627834,"[0.1352588015753398, 0.1352588015753398, 0.0015433901320325, 0.2643209959367492, 0.1504049675021103, 0.2617663749641358, 0.2617663749641353, 0.1504049675021098, 0.7844389908407827, 0.001543390132033, 0.7844389908407827, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,21,0.02657305221248911,0.9313309440992357,"[0.7804765031832176, 0.7804765031832176, 0.194140132445471, 0.0, 0.6775880301410954, 0.7203331883047794, 0.7203331883047814, 0.6775880301410954, 0.1432532027592869, 0.1941401324454691, 0.1432532027592888, 1.0, 0.7594790324016298]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,21,0.19070083278159822,0.5325814644183083,"[0.2501351850537441, 0.2501351850537445, 0.0, 0.1186373351269858, 0.231688552200958, 0.3500878244420854, 0.3500878244420854, 0.2316885522009584, 0.6318380147086379, 0.0, 0.6318380147086387, 1.0, 0.1194184553407631]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,21,0.1972977218474127,0.5182219055179607,"[0.138915598053296, 0.1389155980532954, 0.0076832990296143, 0.2459889943970173, 0.1483432557308694, 0.2607329882101314, 0.2607329882101314, 0.1483432557308694, 0.7892057188484651, 0.0076832990296148, 0.7892057188484651, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,22,0.026852836956175866,0.9306094903619623,"[0.7803444408552461, 0.7803444408552461, 0.1962655318349828, 0.0, 0.6628005319428669, 0.7196103936647555, 0.7196103936647555, 0.6628005319428669, 0.1544788981183251, 0.1962655318349828, 0.1544788981183251, 1.0, 0.7545597607460423]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,22,0.18443053960723504,0.5463874999311479,"[0.2618546934375232, 0.2618546934375236, 0.0, 0.1081635324267622, 0.23176573548967, 0.3520620469221937, 0.352062046922193, 0.2317657354896697, 0.6212429576799468, 0.0, 0.6212429576799468, 1.0, 0.1244620865132376]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,22,0.19230953201673334,0.5290639704158236,"[0.1471730357595879, 0.1471730357595879, 0.0062552737432323, 0.2364256202803615, 0.1474170656304263, 0.2589263808208968, 0.2589263808208968, 0.1474170656304258, 0.7804543055453681, 0.0062552737432323, 0.7804543055453681, 1.0, 0.0]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,23,0.017901340813007857,0.9537132849565615,"[0.7924896062576842, 0.7924896062576842, 0.2098513516511258, 0.0, 0.656055093770548, 0.7313948762722401, 0.7313948762722401, 0.6560550937705496, 0.1687358792219144, 0.2098513516511258, 0.1687358792219144, 1.0, 0.7512408557321504]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,23,0.18148009730480094,0.5529358097970581,"[0.2715644614350414, 0.2715644614350421, 6.819707974793815e-16, 0.0997293298820207, 0.2422585065275619, 0.3574662050365531, 0.3574662050365537, 0.2422585065275619, 0.6160480613235814, 0.0, 0.6160480613235814, 1.0, 0.1319353063095013]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,23,0.19335586877814934,0.5267815543389017,"[0.1508608446991524, 0.1508608446991524, 0.0, 0.2251349735887394, 0.1581534169231218, 0.2585900508775628, 0.2585900508775628, 0.1581534169231218, 0.7745642887100433, 5.616942884169533e-16, 0.7745642887100433, 1.0, 0.004465986624375]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,24,0.01443921686262957,0.9626588776966802,"[0.7858290712875063, 0.7858290712875063, 0.2113709631993673, 0.0, 0.6544587014262346, 0.7320443191992699, 0.7320443191992699, 0.6544587014262346, 0.1680839336573688, 0.2113709631993673, 0.1680839336573688, 1.0, 0.7377075837906287]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,24,0.17388162710747276,0.5699497255678985,"[0.2788796686959806, 0.2788796686959806, 0.0, 0.090020200711616, 0.2423724685646385, 0.3602662109145215, 0.3602662109145215, 0.2423724685646385, 0.6077473151884555, 0.0, 0.6077473151884555, 1.0, 0.1304708409836171]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,24,0.18745739211100063,0.5397040183985641,"[0.1589791080393393, 0.1589791080393393, 0.0, 0.214813606644507, 0.1565538688220659, 0.2603777670972557, 0.2603777670972557, 0.1565538688220659, 0.7695481426770117, 5.796889471419172e-16, 0.7695481426770117, 1.0, 0.0028782231232912]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,25,0.015217846160328272,0.9606466347836674,"[0.7845069257716405, 0.784506925771643, 0.2181424752171441, 0.0, 0.6468162833196638, 0.7389534697724555, 0.7389534697724555, 0.6468162833196638, 0.1813486809406888, 0.2181424752171441, 0.1813486809406888, 1.0, 0.7334354205147445]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,25,0.1674168388191114,0.584590733205026,"[0.2869212699106697, 0.2869212699106697, 0.0, 0.0807059490486354, 0.2433791376799932, 0.3548879063601804, 0.354887906360181, 0.2433791376799932, 0.5983060196356399, 0.0, 0.5983060196356392, 1.0, 0.1307274521473531]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,25,0.18142153066435224,0.5530661270064461,"[0.1686833282155414, 0.1686833282155414, 5.910669544515694e-16, 0.2063198167584652, 0.1599826886782238, 0.2522090896612487, 0.2522090896612481, 0.1599826886782244, 0.7582512604078031, 0.0, 0.7582512604078043, 1.0, 0.0030167200582503]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,26,0.0044405491529420915,0.9885130858536756,"[0.783385186882447, 0.783385186882447, 0.2159730683737237, 0.0, 0.6443522209077092, 0.7515815101799961, 0.7515815101799961, 0.6443522209077092, 0.1768620524202381, 0.2159730683737237, 0.1768620524202381, 1.0, 0.7173659240076983]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,26,0.16720061606311692,0.5850829934749194,"[0.2890193211417535, 0.2890193211417535, 0.0, 0.0710960723599514, 0.2328175984862961, 0.3565218485369664, 0.3565218485369664, 0.2328175984862961, 0.5948788866253171, 0.0, 0.5948788866253165, 1.0, 0.1322419038875037]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,26,0.18453075741727812,0.5461656524362396,"[0.1674156116980283, 0.1674156116980276, 0.0, 0.1968235188263996, 0.1440757774001784, 0.2466089581902504, 0.2466089581902504, 0.1440757774001778, 0.7604466847054533, 1.2317558582045686e-15, 0.7604466847054533, 1.0, 0.0042549038494606]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,27,0.004112560953773228,0.9893614884654426,"[0.7811180829739266, 0.7811180829739266, 0.2238958016577709, 0.0, 0.6288877385094276, 0.7337967181403857, 0.7337967181403857, 0.6288877385094276, 0.1977519921494616, 0.2238958016577687, 0.1977519921494616, 1.0, 0.7043238864237374]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_weighted_modulations_only,27,0.1603933545867732,0.6006640182808533,"[0.2961153173040455, 0.2961153173040449, 0.0, 0.0610092632790614, 0.2323431485481954, 0.3589528511925385, 0.3589528511925385, 0.2323431485481954, 0.5886391860315894, 0.0, 0.5886391860315894, 1.0, 0.1313754643770728]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_normed_weighted_modulations,27,0.17960153024433448,0.5571222345720568,"[0.1716926253903855, 0.1716926253903855, 1.2782617327244036e-15, 0.1913983028927968, 0.1448974783875899, 0.2521693104583598, 0.2521693104583591, 0.1448974783875899, 0.7574828372322018, 0.0, 0.7574828372322011, 1.0, 0.0011702337967664]",numbered_rankings
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,0,normed_values_only_modulations,28,-0.0028878443290087097,0.9925295307116576,"[0.7949615148272378, 0.7949615148272378, 0.2297478892748202, 0.0, 0.6300278905129152, 0.7463142297428743, 0.7463142297428743, 0.6300278905129152, 0.1958260123155381, 0.2297478892748202, 0.1958260123155381, 1.0, 0.7125538299276328]",numbered_rankings
