method,harmonics_considered,normed_column,correlation,p_value,final_ranking_correlate
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.13508186972052316,0.6599400162066172,"[0.8195845098830173, 0.8195845098830173, 0.16165792658330008, 0.0, 0.8097014925373145, 0.5986284792254936, 0.5986284792254953, 0.8097014925373127, 0.16206131504638777, 0.16165792658329828, 0.16206131504638777, 1.0, 0.9960669624848724]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.130048236334111,0.6719628756017486,"[0.7839016449623016, 0.7839016449623046, 0.1690627141878015, 0.0, 0.7530757368060296, 0.6151987662782694, 0.6151987662782725, 0.7530757368060327, 0.16943968471555845, 0.1690627141878015, 0.16943968471555845, 1.0, 0.927236120630571]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.14173396531422333,0.6441664494218197,"[0.798581729336749, 0.7985817293367518, 0.18765270246111904, 0.0, 0.7679518503068937, 0.6309516715332826, 0.6309516715332826, 0.7679518503068937, 0.12116594447802662, 0.18765270246111904, 0.12116594447802662, 0.9936407671941925, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.1080456926065882,0.7253314154639063,"[0.794111170738867, 0.794111170738867, 0.18669577731198675, 0.0, 0.746514182716026, 0.6734594179635693, 0.6734594179635669, 0.7465141827160235, 0.15229604298973903, 0.1866957773119844, 0.15229604298973903, 1.0, 0.9163421900606676]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.07682247464804183,0.8030164062307189,"[0.8095970072748552, 0.8095970072748573, 0.17120994077600332, 0.0, 0.7774858557879994, 0.7477914333363029, 0.7477914333363007, 0.7774858557879972, 0.10067658786979013, 0.17120994077600332, 0.10067658786979013, 1.0, 0.9163421900606696]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.07556797610111556,0.8061777384664562,"[0.8034656307873981, 0.8034656307873981, 0.18419169876831976, 0.0, 0.7534102335311099, 0.7156975067191075, 0.7156975067191113, 0.7534102335311136, 0.1339357391827096, 0.18419169876831976, 0.1339357391827096, 1.0, 0.8843224416846182]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,0.07118046017795497,0.8172553246599373,"[0.7810466682436774, 0.7810466682436774, 0.18667345746658326, 0.0, 0.7144805762202929, 0.6915850402861818, 0.6915850402861818, 0.7144805762202929, 0.17066808919442403, 0.18667345746658018, 0.17066808919442095, 1.0, 0.8244524314121146]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,0.04353078178262035,0.8877096921361516,"[0.7913096691403568, 0.7913096691403597, 0.17527816767589088, 0.0, 0.7132421655560319, 0.7308510969052063, 0.7308510969052063, 0.7132421655560319, 0.1241943234841463, 0.17527816767589088, 0.1241943234841463, 1.0, 0.8129665071566544]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,0.06063732449313897,0.8439991582630407,"[0.786853899622174, 0.786853899622174, 0.1940520919619685, 0.0, 0.7005967710673526, 0.7079461883078304, 0.7079461883078304, 0.7005967710673526, 0.14680053493379303, 0.1940520919619685, 0.14680053493379303, 1.0, 0.8247630512236928]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,19,normed_values_only_modulations,0.03398685442056065,0.9122315787194785,"[0.7841100557379932, 0.7841100557379932, 0.19124447760003366, 0.0, 0.6853608751753352, 0.7092827925887589, 0.7092827925887589, 0.6853608751753328, 0.149160893754173, 0.19124447760003138, 0.14916089375417071, 1.0, 0.7732800195888978]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,20,normed_values_only_modulations,0.040347936256357825,0.8958783923769869,"[0.790750967036692, 0.790750967036692, 0.19492204843401842, 0.0, 0.6847805178763202, 0.7214106353570349, 0.7214106353570306, 0.6847805178763202, 0.14711440144294596, 0.1949220484340163, 0.14711440144294805, 1.0, 0.7950086084805508]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,21,normed_values_only_modulations,0.026573052212489262,0.9313309440992357,"[0.780476503183219, 0.780476503183219, 0.19414013244547143, 0.0, 0.6775880301410986, 0.7203331883047809, 0.7203331883047809, 0.6775880301410986, 0.14325320275928724, 0.19414013244547143, 0.14325320275929107, 1.0, 0.7594790324016313]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,22,normed_values_only_modulations,0.026852836956176004,0.9306094903619617,"[0.7803444408552461, 0.7803444408552461, 0.19626553183498283, 0.0, 0.6628005319428669, 0.7196103936647538, 0.7196103936647538, 0.6628005319428669, 0.15447889811832516, 0.19626553183498283, 0.15447889811832516, 1.0, 0.7545597607460423]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,23,normed_values_only_modulations,0.017901340813005776,0.9537132849565667,"[0.7924896062576838, 0.7924896062576807, 0.2098513516511262, 0.0, 0.656055093770546, 0.7313948762722429, 0.7313948762722429, 0.656055093770546, 0.1687358792219131, 0.2098513516511262, 0.16873587922191, 1.0, 0.7512408557321468]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,24,normed_values_only_modulations,0.0144392168626305,0.9626588776966791,"[0.7858290712875092, 0.7858290712875063, 0.21137096319936732, 0.0, 0.6544587014262346, 0.7320443191992699, 0.7320443191992699, 0.6544587014262346, 0.16808393365737168, 0.21137096319936732, 0.16808393365737168, 1.0, 0.7377075837906316]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,25,normed_values_only_modulations,0.015217846160330561,0.9606466347836605,"[0.7845069257716405, 0.7845069257716405, 0.21814247521714414, 0.0, 0.6468162833196638, 0.7389534697724555, 0.7389534697724555, 0.6468162833196638, 0.18134868094068884, 0.21814247521714414, 0.18134868094068884, 1.0, 0.7334354205147472]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,26,normed_values_only_modulations,0.004440549152940412,0.9885130858536798,"[0.783385186882447, 0.7833851868824495, 0.21597306837372124, 0.0, 0.6443522209077067, 0.7515815101799961, 0.7515815101799961, 0.6443522209077067, 0.17686205242023811, 0.2159730683737237, 0.17686205242023811, 1.0, 0.7173659240076958]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,27,normed_values_only_modulations,0.0041125609537741165,0.9893614884654409,"[0.7811180829739243, 0.7811180829739266, 0.22389580165776876, 0.0, 0.6288877385094276, 0.7337967181403835, 0.7337967181403857, 0.6288877385094276, 0.19775199214945935, 0.22389580165776654, 0.19775199214945935, 1.0, 0.7043238864237374]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,28,normed_values_only_modulations,-0.002887844329006517,0.992529530711665,"[0.794961514827232, 0.794961514827232, 0.2297478892748198, 0.0, 0.630027890512914, 0.7463142297428728, 0.7463142297428728, 0.630027890512914, 0.19582601231553776, 0.2297478892748198, 0.19582601231553776, 1.0, 0.7125538299276293]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,29,normed_values_only_modulations,-0.011814744875283154,0.9694428421895329,"[0.7857028601013701, 0.7857028601013701, 0.21468079848185637, 0.0, 0.6230279308315356, 0.7388004399438098, 0.7388004399438098, 0.6230279308315356, 0.1895520771020714, 0.21468079848185637, 0.1895520771020714, 1.0, 0.6867686296840843]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,30,normed_values_only_modulations,-0.01714121312463958,0.9556769433436301,"[0.7848483966596219, 0.7848483966596219, 0.21440133530274927, 0.0, 0.6228837412573871, 0.7348878838592178, 0.7348878838592178, 0.6228837412573871, 0.18834387527320282, 0.21440133530274927, 0.18834387527320282, 1.0, 0.6772187760178389]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,31,normed_values_only_modulations,-0.0206529335044352,0.9466071070200903,"[0.7853978091563898, 0.7853978091563932, 0.21694196235482918, 0.0, 0.6187204197032202, 0.7422534784143061, 0.7422534784143061, 0.6187204197032202, 0.18920509346804282, 0.21694196235482918, 0.18920509346804282, 1.0, 0.6728050798739906]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,32,normed_values_only_modulations,-0.021239722644733255,0.9450921374662832,"[0.7870598464583447, 0.7870598464583416, 0.22178681377901902, 0.0, 0.6097761019531823, 0.7390835096388888, 0.7390835096388888, 0.6097761019531823, 0.20269510693592405, 0.22178681377901902, 0.20269510693592405, 1.0, 0.6691136568081549]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.025652442910907458,0.9337051681430276,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,2,normed_values_weighted_modulations_only,0.10341851031563715,0.7367108823861144,"[0.24137931034482754, 0.24137931034482754, 0.12068965517241377, 0.4137931034482758, 0.24137931034482754, 0.46551724137931033, 0.46551724137931033, 0.24137931034482754, 0.8793103448275861, 0.12068965517241377, 0.8793103448275861, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,2,normed_values_normed_weighted_modulations,0.09144991026456378,0.7663700564365145,"[0.24137931034482754, 0.24137931034482754, 0.16091954022988503, 0.5517241379310344, 0.24137931034482754, 0.46551724137931033, 0.46551724137931033, 0.24137931034482754, 0.9195402298850573, 0.16091954022988503, 0.9195402298850573, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,0.5160077227514799,0.07105416262192066,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,3,normed_values_weighted_modulations_only,0.31438263762975216,0.29549808332789873,"[0.0, 0.0, 0.09375000000000008, 0.25000000000000006, 0.2031250000000001, 0.07812500000000014, 0.07812500000000014, 0.2031250000000001, 0.9375, 0.09375000000000008, 0.9375, 1.0, 0.04687500000000011]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,3,normed_values_normed_weighted_modulations,0.3048920379453295,0.311097076104296,"[0.0, 0.0, 0.1473214285714286, 0.3348214285714286, 0.2031250000000001, 0.07812500000000014, 0.07812500000000014, 0.2031250000000001, 0.9910714285714286, 0.1473214285714286, 0.9910714285714286, 1.0, 0.04687500000000011]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,0.45869821329455973,0.11489496464992298,"[0.5, 0.5, 0.25, 0.0, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.5, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,4,normed_values_weighted_modulations_only,0.256386838055223,0.3978095488390525,"[0.06666666666666676, 0.06666666666666676, 0.0, 0.161904761904762, 0.13333333333333336, 0.15238095238095234, 0.1523809523809525, 0.13333333333333336, 0.8666666666666665, 8.458842092382145e-17, 0.8666666666666665, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,4,normed_values_normed_weighted_modulations,0.22890181246676453,0.45191144315452764,"[0.10034364261168394, 0.10034364261168394, 0.05784650630011463, 0.257159221076747, 0.1676975945017182, 0.20343642611683865, 0.20343642611683865, 0.16769759450171834, 0.8901489117983964, 0.05784650630011463, 0.8901489117983964, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.38496136543114645,0.19397774160601167,"[0.5, 0.5, 0.0, 0.0, 0.75, 0.25, 0.25, 0.75, 0.25, 0.0, 0.25, 0.75, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,5,normed_values_weighted_modulations_only,0.06828538054578431,0.8245820901119675,"[0.2526315789473685, 0.2526315789473685, 0.07368421052631573, 0.4842105263157893, 0.3421052631578948, 0.4789473684210528, 0.4789473684210528, 0.3421052631578948, 0.7842105263157896, 0.07368421052631573, 0.7842105263157894, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,5,normed_values_normed_weighted_modulations,0.049856529337876765,0.8715058015571951,"[0.26828502668201326, 0.26828502668201326, 0.11074779393812563, 0.5363607826723867, 0.35047609082348025, 0.5039499843046984, 0.5039499843046983, 0.35047609082348025, 0.8040092776673293, 0.11074779393812563, 0.8040092776673293, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,0.5260559266615598,0.06480378013582855,"[0.2, 0.2, 0.0, 0.0, 0.6, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0, 0.4, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,6,normed_values_weighted_modulations_only,0.14254810435698662,0.642245179608841,"[0.187192118226601, 0.187192118226601, 0.09852216748768472, 0.41379310344827597, 0.30049261083743833, 0.3940886699507391, 0.3940886699507389, 0.30049261083743833, 0.847290640394089, 0.0985221674876849, 0.8472906403940886, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,6,normed_values_normed_weighted_modulations,0.11203918336395335,0.7155518450061097,"[0.222750533908208, 0.222750533908208, 0.15114370525580587, 0.46881841748263936, 0.3149991269425528, 0.41464856079837736, 0.41464856079837736, 0.3149991269425528, 0.87386066003143, 0.15114370525580587, 0.87386066003143, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,0.3184704253495702,0.2889202113639269,"[0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.42857142857142855, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,7,normed_values_weighted_modulations_only,0.23217654263820608,0.4452858807432341,"[0.09146341463414674, 0.09146341463414674, 0.060975609756097976, 0.25000000000000044, 0.23170731707317135, 0.2621951219512197, 0.2621951219512197, 0.2317073170731709, 0.8475609756097562, 0.06097560975609754, 0.8475609756097562, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,7,normed_values_normed_weighted_modulations,0.19980416190237776,0.512811472886785,"[0.13707728825827326, 0.13707728825827326, 0.13545935474256787, 0.3158163645459675, 0.2426048729602862, 0.2866935612632655, 0.2866935612632655, 0.24260487296028668, 0.9093957231204832, 0.13545935474256787, 0.9093957231204828, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,0.25622034945763766,0.39812677596295876,"[0.5714285714285714, 0.5714285714285714, 0.14285714285714285, 0.0, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.5714285714285714, 0.0, 0.14285714285714285, 0.0, 0.5714285714285714, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,8,normed_values_weighted_modulations_only,0.2090089397995769,0.493161035046277,"[0.13973799126637562, 0.13973799126637562, 0.01746724890829719, 0.13973799126637562, 0.20087336244541487, 0.2532751091703055, 0.2532751091703058, 0.20087336244541487, 0.8034934497816595, 0.017467248908296876, 0.8034934497816595, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,8,normed_values_normed_weighted_modulations,0.19025299672248805,0.5335624769300652,"[0.1626610252997632, 0.1626610252997632, 0.085567756020755, 0.2194331993600738, 0.2236180038286719, 0.2752402978521812, 0.2752402978521812, 0.22361800382867145, 0.8598176720984535, 0.085567756020755, 0.8598176720984535, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,0.45896374070844614,0.11465787669346197,"[0.5, 0.5, 0.25, 0.0, 0.625, 0.25, 0.25, 0.625, 0.25, 0.25, 0.25, 0.75, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,9,normed_values_weighted_modulations_only,0.36983313811577195,0.21357930673899636,"[0.18907563025210086, 0.18907563025210086, 0.05462184873949569, 0.0, 0.273109243697479, 0.12184873949579797, 0.12184873949579797, 0.273109243697479, 0.7815126050420167, 0.05462184873949569, 0.7815126050420167, 1.0, 0.28151260504201636]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,9,normed_values_normed_weighted_modulations,0.3439215439505475,0.2498897191439252,"[0.13993602037908687, 0.13993602037908687, 0.02759649848378149, 0.0, 0.2253150076173818, 0.09189633876464312, 0.09189633876464373, 0.2253150076173818, 0.8156868568537191, 0.02759649848378149, 0.8156868568537191, 1.0, 0.19634830906022568]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.30892829717318687,0.30440722451461427,"[0.5555555555555556, 0.5555555555555556, 0.1111111111111111, 0.0, 0.7777777777777778, 0.2222222222222222, 0.2222222222222222, 0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,10,normed_values_weighted_modulations_only,0.3459576555483019,0.24691113655288024,"[0.15891472868217088, 0.15891472868217035, 0.0, 0.1472868217054268, 0.29069767441860467, 0.16666666666666713, 0.16666666666666713, 0.2906976744186052, 0.7093023255813958, 0.0, 0.7093023255813953, 1.0, 0.2286821705426359]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,10,normed_values_normed_weighted_modulations,0.3200911551721992,0.2863357879417512,"[0.11699162231140778, 0.11699162231140778, 0.0, 0.18272015616021445, 0.23992827256425603, 0.16266991693794547, 0.16266991693794547, 0.2399282725642567, 0.760071727435744, 0.0, 0.760071727435744, 1.0, 0.15299196387062533]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.2868766593934626,0.34195381328022983,"[0.625, 0.625, 0.125, 0.0, 0.75, 0.25, 0.25, 0.75, 0.125, 0.125, 0.125, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,11,normed_values_weighted_modulations_only,0.33373372550379804,0.2651139759800914,"[0.24603174603174569, 0.24603174603174569, 0.0, 0.0873015873015869, 0.28571428571428537, 0.24206349206349195, 0.24206349206349195, 0.28571428571428537, 0.646825396825397, 0.0, 0.6468253968253964, 1.0, 0.2976190476190477]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,11,normed_values_normed_weighted_modulations,0.31589711965482803,0.29305112945954254,"[0.21264075296653132, 0.21264075296653132, 0.0, 0.12249789019477741, 0.24964522731907204, 0.24910716085645257, 0.24910716085645257, 0.24964522731907204, 0.7039938456526305, 0.0, 0.7039938456526305, 1.0, 0.23848155509038615]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.38484789627998056,0.1941203968717669,"[0.45454545454545453, 0.45454545454545453, 0.18181818181818182, 0.0, 0.5454545454545454, 0.18181818181818182, 0.18181818181818182, 0.5454545454545454, 0.0, 0.18181818181818182, 0.0, 0.6363636363636364, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,12,normed_values_weighted_modulations_only,0.4074762835274634,0.1669675050613967,"[0.27756653992395497, 0.27756653992395497, 0.08365019011406914, 0.0, 0.26615969581749066, 0.20152091254752907, 0.20152091254752907, 0.26615969581749066, 0.6768060836501899, 0.08365019011406914, 0.6768060836501899, 1.0, 0.41825095057034356]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,12,normed_values_normed_weighted_modulations,0.3663309447844885,0.21828471877464595,"[0.2248665349775634, 0.2248665349775634, 0.055764100045530764, 0.0, 0.2097524562845184, 0.1815551410530476, 0.1815551410530476, 0.2097524562845184, 0.7332367527945148, 0.055764100045530764, 0.7332367527945148, 1.0, 0.30824660390516007]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.33766932496368374,0.259169450908123,"[0.5, 0.5, 0.2, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.0, 0.7, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,13,normed_values_weighted_modulations_only,0.34384700456044903,0.24999916663469,"[0.2656249999999994, 0.2656249999999994, 0.0, 0.011718749999999336, 0.20703124999999828, 0.25390625000000006, 0.25390625000000006, 0.2070312499999994, 0.6132812499999997, 0.0, 0.6132812499999997, 1.0, 0.33203125000000006]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,13,normed_values_normed_weighted_modulations,0.30564897585496975,0.30983622749944967,"[0.24292590302663447, 0.24292590302663447, 0.0, 0.053747049654079164, 0.17497722694846368, 0.2418217761208024, 0.2418217761208024, 0.17497722694846368, 0.6751609560444801, 0.0, 0.6751609560444801, 1.0, 0.2521231457175188]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.15988493105598295,0.6018341467341117,"[0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.18181818181818182, 0.8181818181818182, 0.7272727272727273, 0.7272727272727273, 0.8181818181818182, 0.0, 0.2727272727272727, 0.0, 0.7272727272727273, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,14,normed_values_weighted_modulations_only,0.33409844204566824,0.26455974148853967,"[0.27848101265822656, 0.27848101265822656, 0.01687763713079954, 0.0, 0.18565400843881769, 0.4050632911392393, 0.4050632911392393, 0.18565400843881769, 0.5949367088607583, 0.016877637130800736, 0.5949367088607583, 1.0, 0.3502109704641333]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,14,normed_values_normed_weighted_modulations,0.3077448747141636,0.3063601406089544,"[0.22602900142747523, 0.22602900142747523, 0.0, 0.00956035134504045, 0.10290780033066527, 0.34115248605920145, 0.34115248605920145, 0.10290780033066527, 0.6724360157239897, 1.40834127200423e-15, 0.6724360157239897, 1.0, 0.24894194805300845]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.1886859642679644,0.5370012955035287,"[0.6363636363636364, 0.6363636363636364, 0.18181818181818182, 0.09090909090909091, 0.9090909090909091, 0.6363636363636364, 0.6363636363636364, 0.9090909090909091, 0.0, 0.18181818181818182, 0.0, 0.9090909090909091, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,15,normed_values_weighted_modulations_only,0.28453763959867595,0.3460785449291017,"[0.25563909774436167, 0.25563909774436167, 0.0, 0.139097744360902, 0.3007518796992485, 0.43609022556390903, 0.43609022556391014, 0.3007518796992485, 0.5263157894736848, 0.0, 0.5263157894736848, 1.0, 0.28195488721804546]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,15,normed_values_normed_weighted_modulations,0.2615181309057908,0.3880965500888052,"[0.2165675145104279, 0.21656751451042938, 0.0, 0.18060716574975522, 0.23198224999949932, 0.40914628637703027, 0.4091462863770317, 0.23198224999949932, 0.6057552547812283, 0.0, 0.6057552547812283, 1.0, 0.19853531641000358]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,0.1929005327331687,0.5277742679089217,"[0.6923076923076923, 0.6923076923076923, 0.23076923076923078, 0.0, 0.7692307692307693, 0.6153846153846154, 0.6153846153846154, 0.7692307692307693, 0.15384615384615385, 0.23076923076923078, 0.15384615384615385, 1.0, 0.9230769230769231]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,16,normed_values_weighted_modulations_only,0.26231667649721374,0.38659620649490195,"[0.2650176678445224, 0.2650176678445224, 0.0, 0.0, 0.19787985865724395, 0.39929328621908133, 0.39929328621908133, 0.19787985865724395, 0.5547703180212019, 0.0, 0.5547703180212019, 1.0, 0.24028268551236728]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,16,normed_values_normed_weighted_modulations,0.24477675181963932,0.4202414499340435,"[0.22032963848682147, 0.22032963848682147, 0.0, 0.04910255427500758, 0.13699475228488026, 0.37869603696410714, 0.37869603696410714, 0.13699475228487867, 0.6364184720156393, 0.0, 0.6364184720156376, 1.0, 0.1591734733101199]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,0.06505205482347745,0.8327803475832375,"[0.7692307692307693, 0.7692307692307693, 0.23076923076923078, 0.15384615384615385, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.8461538461538461, 0.0, 0.23076923076923078, 0.0, 1.0, 0.9230769230769231]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,17,normed_values_weighted_modulations_only,0.2137455000901107,0.4831861183460879,"[0.33928571428571297, 0.33928571428571497, 0.0, 0.04999999999999929, 0.22857142857142823, 0.4499999999999997, 0.4499999999999997, 0.22857142857143026, 0.46428571428571525, 0.0, 0.4642857142857132, 1.0, 0.29285714285714304]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,17,normed_values_normed_weighted_modulations,0.2151930022457398,0.4801566094609639,"[0.2923832880902749, 0.2923832880902749, 0.0, 0.08383614605197662, 0.15920890066549984, 0.4123330872554464, 0.4123330872554464, 0.15920890066549984, 0.5613460854408548, 0.0, 0.5613460854408548, 1.0, 0.2177092564027508]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,0.1656400292602772,0.5886407565487829,"[0.7142857142857143, 0.7142857142857143, 0.21428571428571427, 0.0, 0.7857142857142857, 0.6428571428571429, 0.6428571428571429, 0.7857142857142857, 0.0, 0.21428571428571427, 0.0, 1.0, 1.0]"
