method,harmonics_considered,normed_column,correlation,p_value,final_ranking_correlate
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,19,normed_values_normed_weighted_modulations,0.2462337502335848,0.4173920956959066,"[0.09359079695962241, 0.09359079695962341, 0.0, 0.16587739546304084, 0.0902874288959274, 0.15964324796958243, 0.15964324796958243, 0.0902874288959274, 0.8216117414942928, 0.0, 0.8216117414942928, 1.0, 0.01254643709225586]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,20,normed_values_only_modulations,-0.009908141597744557,0.9743724085267186,"[0.8571287663593258, 0.8571287663593217, 0.2259013788801341, 0.0, 0.684889591735541, 0.7840852208276187, 0.7840852208276146, 0.684889591735541, 0.14851349395882313, 0.22590137888013825, 0.14851349395882313, 1.0, 0.7984857534511949]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,20,normed_values_weighted_modulations_only,0.23416304026259438,0.4412899625330051,"[0.23648717581723874, 0.23648717581723874, 0.0, 0.07118461420949801, 0.20574485496840347, 0.28631574540474636, 0.2863157454047455, 0.20574485496840347, 0.6494067602909506, 0.0, 0.6494067602909498, 1.0, 0.14890821833734352]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,20,normed_values_normed_weighted_modulations,0.2463079010557253,0.41724734508568967,"[0.1055346087968269, 0.1055346087968269, 0.0, 0.18845824233126768, 0.11785604911993533, 0.17099623668295205, 0.17099623668295102, 0.11785604911993533, 0.8046769812656694, 0.0, 0.8046769812656694, 1.0, 0.02837688355322925]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.025652442910907458,0.9337051681430276,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,-0.02565244291090807,0.9337051681430266,"[1.0, 1.0, 5.921189464667488e-15, 5.921189464667488e-15, 1.0, 1.0, 1.0, 1.0, 2.960594732333744e-15, 5.921189464667488e-15, 0.0, 1.0, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,0.0006319755972271635,0.9983651436908976,"[0.8571428571428553, 0.8571428571428579, 0.14285714285714468, 0.14285714285714468, 0.8571428571428579, 0.8571428571428579, 0.8571428571428553, 0.8571428571428553, 0.0, 0.14285714285714468, 0.0, 0.7142857142857132, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.0840331650765132,0.7849002784356568,"[0.8200000000000012, 0.8199999999999984, 0.19999999999999915, 0.0, 0.700000000000002, 0.6200000000000007, 0.6200000000000007, 0.700000000000002, 0.09999999999999887, 0.19999999999999774, 0.10000000000000028, 0.7200000000000009, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,0.06620531103731886,0.829854380537992,"[0.8411764705882372, 0.8411764705882352, 0.17647058823529288, 0.0, 0.7352941176470607, 0.6647058823529401, 0.6647058823529423, 0.7352941176470607, 0.08823529411764854, 0.17647058823529288, 0.08823529411764854, 0.7529411764705908, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,0.040745322051105815,0.8948579787721627,"[0.8457142857142864, 0.8457142857142864, 0.1999999999999979, 0.02857142857142529, 0.7428571428571428, 0.6742857142857137, 0.6742857142857137, 0.7428571428571428, 0.0, 0.1999999999999979, 0.0, 0.7600000000000018, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,0.01923634541501512,0.95026511994575,"[0.9216216216216239, 0.9216216216216239, 0.16216216216216434, 0.0, 0.8243243243243287, 0.7594594594594652, 0.7594594594594624, 0.8243243243243258, 0.040540540540541084, 0.16216216216216434, 0.040540540540541084, 0.9081081081081083, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,0.03798626214462911,0.9019457312320649,"[0.9216216216216235, 0.921621621621621, 0.1621621621621637, 0.0, 0.8243243243243248, 0.7594594594594598, 0.7594594594594598, 0.8243243243243273, 0.07657657657657374, 0.16216216216215856, 0.0765765765765763, 0.9891891891891913, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.05604739176273976,0.855691970063796,"[0.9096916299559468, 0.9096916299559468, 0.19823788546255666, 0.0, 0.7907488986784131, 0.7114537444933919, 0.7114537444933919, 0.7907488986784131, 0.12848751835535854, 0.19823788546255666, 0.12848751835535854, 0.9647577092510996, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.06265313067787573,0.8388730612529472,"[0.8959861057506748, 0.8959861057506748, 0.21034349671941577, 0.0, 0.7813585488228468, 0.7454650714010018, 0.7454650714010018, 0.7813585488228468, 0.14312363308889753, 0.2103434967194125, 0.14312363308889753, 1.0, 0.983018139714395]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.052873979788791964,0.863792236583603,"[0.8944298080541954, 0.8944298080541924, 0.20511855476100754, 0.0, 0.7826496048174638, 0.747647722995857, 0.747647722995857, 0.7826496048174638, 0.06918830761510364, 0.2051185547610046, 0.0691883076151007, 0.9751599548362835, 1.0]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.020789843764766003,0.9462536177695542,"[0.8828500306514825, 0.8828500306514825, 0.19897456855714998, 0.0, 0.7624101354238253, 0.7681577529676195, 0.7681577529676195, 0.7624101354238253, 0.12149443009913441, 0.19897456855714998, 0.12149443009913685, 1.0, 0.8958666939124292]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.006857272378341439,0.9822621773836373,"[0.9003766753826192, 0.9003766753826192, 0.1958529137486553, 0.0, 0.7818263270493182, 0.8314121669805655, 0.8314121669805655, 0.7818263270493182, 0.08298134298792632, 0.19585291374865307, 0.08298134298792632, 1.0, 0.9131891239554646]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.007296298970539544,0.9811267157685128,"[0.9108439413055552, 0.9108439413055515, 0.23260628018137733, 0.0, 0.7570123891951668, 0.8032603661939077, 0.8032603661939077, 0.7570123891951668, 0.13159394771479394, 0.23260628018137733, 0.13159394771479394, 1.0, 0.9073338602545917]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,0.006941036872304934,0.9820455334752387,"[0.872644011443889, 0.872644011443889, 0.21511389027822236, 0.0, 0.7303808550226647, 0.7731509050915603, 0.7731509050915603, 0.7303808550226647, 0.14063354013141463, 0.21511389027822236, 0.14063354013141463, 1.0, 0.8504622122476212]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,-0.01291787907780742,0.9665911095819035,"[0.8740099460073075, 0.8740099460073075, 0.2116313453124371, 0.0, 0.721371903607416, 0.8161344853468778, 0.8161344853468778, 0.721371903607416, 0.11225941091151544, 0.2116313453124341, 0.11225941091151544, 1.0, 0.8295869448119209]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,-0.003393976139927285,0.9912202768877458,"[0.8642681027919429, 0.8642681027919454, 0.21696176825136576, 0.0, 0.7012385637213939, 0.787871402091457, 0.787871402091457, 0.7012385637213939, 0.13524862177067196, 0.21696176825136576, 0.13524862177066935, 1.0, 0.82365617969076]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,19,normed_values_only_modulations,-0.020889832184541657,0.9459954629148806,"[0.8596816929991159, 0.8596816929991159, 0.21751747064411836, 0.0, 0.6907235570161264, 0.7804203702948157, 0.7804203702948179, 0.6907235570161286, 0.14410151930219145, 0.21751747064411606, 0.14410151930219375, 1.0, 0.782921743873504]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,20,normed_values_only_modulations,-0.009908141597744557,0.9743724085267186,"[0.8571287663593258, 0.8571287663593217, 0.2259013788801341, 0.0, 0.684889591735541, 0.7840852208276187, 0.7840852208276146, 0.684889591735541, 0.14851349395882313, 0.22590137888013825, 0.14851349395882313, 1.0, 0.7984857534511949]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.025652442910907458,0.9337051681430276,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,2,normed_values_weighted_modulations_only,0.10341851031563715,0.7367108823861144,"[0.24137931034482754, 0.24137931034482754, 0.12068965517241377, 0.4137931034482758, 0.24137931034482754, 0.46551724137931033, 0.46551724137931033, 0.24137931034482754, 0.8793103448275861, 0.12068965517241377, 0.8793103448275861, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,2,normed_values_normed_weighted_modulations,0.09144991026456378,0.7663700564365145,"[0.24137931034482754, 0.24137931034482754, 0.16091954022988503, 0.5517241379310344, 0.24137931034482754, 0.46551724137931033, 0.46551724137931033, 0.24137931034482754, 0.9195402298850573, 0.16091954022988503, 0.9195402298850573, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,-0.025652442910907458,0.9337051681430276,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,3,normed_values_weighted_modulations_only,0.31438263762975216,0.29549808332789873,"[0.0, 0.0, 0.09375000000000008, 0.25000000000000006, 0.2031250000000001, 0.07812500000000014, 0.07812500000000014, 0.2031250000000001, 0.9375, 0.09375000000000008, 0.9375, 1.0, 0.04687500000000011]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,3,normed_values_normed_weighted_modulations,0.3048920379453295,0.311097076104296,"[0.0, 0.0, 0.1473214285714286, 0.3348214285714286, 0.2031250000000001, 0.07812500000000014, 0.07812500000000014, 0.2031250000000001, 0.9910714285714286, 0.1473214285714286, 0.9910714285714286, 1.0, 0.04687500000000011]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,0.06124691213470418,0.8424484008291679,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,4,normed_values_weighted_modulations_only,0.256386838055223,0.3978095488390525,"[0.06666666666666676, 0.06666666666666676, 0.0, 0.161904761904762, 0.13333333333333336, 0.15238095238095234, 0.1523809523809525, 0.13333333333333336, 0.8666666666666665, 8.458842092382145e-17, 0.8666666666666665, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,4,normed_values_normed_weighted_modulations,0.2353589109463868,0.43889293162998094,"[0.09347079037800698, 0.09347079037800683, 0.04616265750286381, 0.2337915234822452, 0.15601374570446738, 0.18487972508591072, 0.18487972508591072, 0.15601374570446738, 0.8901489117983964, 0.04616265750286367, 0.8901489117983964, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.28225345848902794,0.35013260193003826,"[0.5, 0.5, 0.25, 0.0, 0.5, 0.25, 0.25, 0.5, 0.0, 0.25, 0.0, 0.25, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,5,normed_values_weighted_modulations_only,0.09715347597967045,0.7521969907303707,"[0.23295454545454555, 0.23295454545454555, 0.07954545454545447, 0.44318181818181807, 0.2897727272727274, 0.4375000000000002, 0.4375000000000002, 0.2897727272727274, 0.8068181818181819, 0.07954545454545447, 0.8068181818181817, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,5,normed_values_normed_weighted_modulations,0.08442874943374801,0.7839092102138814,"[0.24419831223628688, 0.24419831223628688, 0.10574894514767932, 0.4840939373750831, 0.2987869198312236, 0.4517405063291139, 0.4517405063291139, 0.2987869198312237, 0.8227848101265821, 0.10574894514767932, 0.8227848101265821, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,0.20038063157143424,0.5115706744098047,"[0.6, 0.6, 0.2, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.0, 0.4, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,6,normed_values_weighted_modulations_only,0.15616599762951908,0.6104197901267875,"[0.18719211822660087, 0.18719211822660087, 0.09852216748768457, 0.3448275862068966, 0.2660098522167487, 0.3251231527093597, 0.32512315270935954, 0.2660098522167487, 0.8472906403940885, 0.09852216748768475, 0.8472906403940885, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,6,normed_values_normed_weighted_modulations,0.14160375500820296,0.644473919250217,"[0.20066061106523533, 0.20066061106523547, 0.14097694213301154, 0.40574223464396886, 0.27679603633360855, 0.3438480594549959, 0.3438480594549959, 0.27679603633360866, 0.8780537381693452, 0.1409769421330114, 0.8780537381693452, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,0.13362045960257815,0.6634230128548647,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.5, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,7,normed_values_weighted_modulations_only,0.24648193304086188,0.41690771488067885,"[0.08771929824561403, 0.08771929824561403, 0.05847953216374269, 0.15789473684210542, 0.181286549707602, 0.1695906432748537, 0.1695906432748537, 0.1812865497076024, 0.8538011695906433, 0.05847953216374269, 0.8538011695906433, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,7,normed_values_normed_weighted_modulations,0.2285884559914792,0.45254792640318225,"[0.10787359154525997, 0.10787359154525997, 0.12064183452406871, 0.23829064643589926, 0.19890876995907883, 0.19905778246466696, 0.19905778246466696, 0.19890876995907883, 0.9136749267628097, 0.12064183452406871, 0.9136749267628097, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,0.10061569947983426,0.7436280122229411,"[0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.14285714285714285, 0.7142857142857143, 0.5714285714285714, 0.5714285714285714, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.5714285714285714, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,8,normed_values_weighted_modulations_only,0.2387994739150635,0.43203245661136724,"[0.12068965517241366, 0.12068965517241366, 0.0, 0.060344827586207135, 0.1810344827586208, 0.17241379310344826, 0.17241379310344856, 0.1810344827586208, 0.8060344827586207, 0.0, 0.8060344827586207, 1.0, 0.012931034482758803]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,8,normed_values_normed_weighted_modulations,0.22627061323313177,0.4572693064079574,"[0.12402189153738269, 0.12402189153738315, 0.04760562759567703, 0.12573600958421619, 0.18437322774922837, 0.1848951175469792, 0.1848951175469792, 0.18437322774922837, 0.8614788501260076, 0.04760562759567703, 0.8614788501260076, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,0.17673539073955585,0.5635347981592641,"[0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.0, 0.16666666666666666, 0.0, 0.6666666666666666, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,9,normed_values_weighted_modulations_only,0.382529822113533,0.1970491324387841,"[0.2063492063492061, 0.2063492063492061, 0.07936507936507906, 0.0, 0.2857142857142854, 0.0873015873015871, 0.0873015873015871, 0.2857142857142854, 0.793650793650793, 0.07936507936507933, 0.793650793650793, 1.0, 0.32142857142857134]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,9,normed_values_normed_weighted_modulations,0.36885172899896235,0.21489152232773803,"[0.1586673997326835, 0.1586673997326835, 0.06494862218346216, 0.0, 0.2462533059065529, 0.04567293564501885, 0.04567293564501885, 0.2462533059065529, 0.8313253012048198, 0.06494862218346216, 0.8313253012048198, 1.0, 0.2586806707554053]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.2216254469968449,0.4668021066420991,"[0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,10,normed_values_weighted_modulations_only,0.38389863265201174,0.19531640589626237,"[0.1317829457364338, 0.1317829457364338, 0.0, 0.06589147286821662, 0.2364341085271316, 0.08527131782945693, 0.08527131782945693, 0.2364341085271316, 0.7364341085271319, 0.0, 0.7364341085271319, 1.0, 0.2558139534883719]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,10,normed_values_normed_weighted_modulations,0.3622843432935446,0.22380024624897865,"[0.08759765580309539, 0.08759765580309539, 0.0, 0.1063938205019443, 0.2010499455887996, 0.06216533695651901, 0.06216533695651901, 0.2010499455887996, 0.7830600272025424, 0.0, 0.7830600272025424, 1.0, 0.1862028931390108]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.23854059340354536,0.4325468050064584,"[0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.7777777777777778, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,11,normed_values_weighted_modulations_only,0.39476461429639575,0.1819009551785895,"[0.21825396825396767, 0.21825396825396823, 0.0, 0.0039682539682537425, 0.2579365079365079, 0.15873015873015872, 0.15873015873015814, 0.25793650793650735, 0.674603174603174, 0.0, 0.674603174603174, 1.0, 0.3531746031746028]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,11,normed_values_normed_weighted_modulations,0.3770992717865514,0.20401804022104156,"[0.17804456071242036, 0.1780445607124212, 0.0, 0.04436173096871291, 0.22642440663722843, 0.14048879798698483, 0.14048879798698483, 0.22642440663722843, 0.7292254481164314, 0.0, 0.7292254481164306, 1.0, 0.28799402485678094]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.20026496767723978,0.5118195227851783,"[0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.09090909090909091, 0.6363636363636364, 0.45454545454545453, 0.45454545454545453, 0.6363636363636364, 0.0, 0.2727272727272727, 0.0, 0.6363636363636364, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,12,normed_values_weighted_modulations_only,0.4285581494916991,0.14398521784609022,"[0.31543624161073736, 0.3154362416107383, 0.1442953020134222, 0.0, 0.3053691275167782, 0.17785234899328795, 0.17785234899328795, 0.3053691275167782, 0.7147651006711411, 0.1442953020134222, 0.7147651006711411, 1.0, 0.4865771812080535]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,12,normed_values_normed_weighted_modulations,0.40546749887453504,0.16927313069733524,"[0.2575168902994064, 0.2575168902994064, 0.1228203380025623, 0.0, 0.2549398785174161, 0.13502195207371273, 0.1350219520737119, 0.25493987851741695, 0.7709185570844181, 0.12282033800256147, 0.7709185570844181, 1.0, 0.39970662369323634]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.10685882850697254,0.7282453811059489,"[0.7777777777777778, 0.7777777777777778, 0.2222222222222222, 0.0, 0.7777777777777778, 0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 0.0, 0.2222222222222222, 0.0, 0.8888888888888888, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,13,normed_values_weighted_modulations_only,0.37981939775647056,0.20050846482648937,"[0.2986111111111104, 0.2986111111111104, 0.06249999999999852, 0.0, 0.24652777777777699, 0.21527777777777773, 0.21527777777777773, 0.24652777777777699, 0.6562500000000002, 0.06249999999999852, 0.6562500000000002, 1.0, 0.4062500000000002]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,13,normed_values_normed_weighted_modulations,0.37165275457377256,0.21115945937912517,"[0.22956575195970724, 0.2295657519597083, 0.0293051203423689, 0.0, 0.17786094173138722, 0.15071374792318906, 0.15071374792318906, 0.17786094173138722, 0.7120851484422526, 0.0293051203423689, 0.7120851484422526, 1.0, 0.3279153568633582]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.04658076228567842,0.8798915466308518,"[0.8181818181818182, 0.8181818181818182, 0.2727272727272727, 0.09090909090909091, 0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 0.0, 0.2727272727272727, 0.0, 0.8181818181818182, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,14,normed_values_weighted_modulations_only,0.3986893650324733,0.17720302097696816,"[0.3369175627240138, 0.3369175627240148, 0.1146953405017918, 0.0, 0.23297491039426543, 0.34408602150537543, 0.34408602150537543, 0.2329749103942644, 0.6559139784946236, 0.1146953405017918, 0.6559139784946236, 1.0, 0.4731182795698935]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,14,normed_values_normed_weighted_modulations,0.3918100109249676,0.18548923346404034,"[0.2587085428887898, 0.2587085428887898, 0.08837436735357446, 0.0, 0.1491438290342569, 0.26453520069536374, 0.26453520069536374, 0.1491438290342569, 0.7289924322784278, 0.08837436735357321, 0.7289924322784278, 1.0, 0.38582102782526817]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.06920222275397936,0.8222603343153976,"[0.8461538461538461, 0.8461538461538461, 0.3076923076923077, 0.0, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.7692307692307693, 0.07692307692307693, 0.3076923076923077, 0.07692307692307693, 0.8461538461538461, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,15,normed_values_weighted_modulations_only,0.3908162466908694,0.18670611312314342,"[0.24354243542435408, 0.24354243542435408, 0.018450184501845022, 0.0, 0.23616236162361545, 0.2915129151291526, 0.2915129151291526, 0.2361623616236165, 0.5608856088560893, 0.018450184501845022, 0.5608856088560893, 1.0, 0.37269372693726927]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,15,normed_values_normed_weighted_modulations,0.38601900113902377,0.19265123034050946,"[0.15777584770348305, 0.15777584770348158, 0.0, 0.04775925334036559, 0.1683758539819973, 0.23664817824806086, 0.23664817824806086, 0.16837585398199878, 0.6417060051162, 0.0, 0.6417060051162, 1.0, 0.27711954170854314]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,0.08165084222287464,0.7908750443958681,"[0.8461538461538461, 0.8461538461538461, 0.3076923076923077, 0.0, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.7692307692307693, 0.07692307692307693, 0.3076923076923077, 0.07692307692307693, 0.9230769230769231, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,16,normed_values_weighted_modulations_only,0.3667667354731347,0.21769576689844225,"[0.33846153846153787, 0.33846153846153876, 0.12923076923076898, 0.0, 0.25846153846153797, 0.34769230769230747, 0.34769230769230747, 0.25846153846153797, 0.6338461538461543, 0.12923076923076898, 0.6338461538461543, 1.0, 0.42461538461538445]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,16,normed_values_normed_weighted_modulations,0.3636024156073699,0.22199444432278215,"[0.25025245129756574, 0.2502524512975672, 0.09275581787079878, 0.0, 0.17577728341595233, 0.28341477827252803, 0.2834147782725294, 0.17577728341595378, 0.7047512015390575, 0.09275581787079736, 0.7047512015390575, 1.0, 0.32865556759342723]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,0.005643952266978947,0.9854003609090518,"[0.9166666666666666, 0.9166666666666666, 0.3333333333333333, 0.08333333333333333, 0.8333333333333334, 0.9166666666666666, 0.9166666666666666, 0.8333333333333334, 0.0, 0.3333333333333333, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,17,normed_values_weighted_modulations_only,0.33836294195266975,0.25813003669543144,"[0.3766233766233765, 0.3766233766233765, 0.11363636363636338, 0.0, 0.25324675324675305, 0.38636363636363663, 0.38636363636363474, 0.25324675324675305, 0.5584415584415586, 0.11363636363636338, 0.5584415584415586, 1.0, 0.4480519480519474]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,17,normed_values_normed_weighted_modulations,0.35164516799404993,0.23870425252534158,"[0.2962683353923743, 0.2962683353923743, 0.08118453191589231, 0.0, 0.17296281599783098, 0.30570660279092454, 0.30570660279092454, 0.17296281599783098, 0.6376517220544691, 0.08118453191589231, 0.6376517220544691, 1.0, 0.3672410891036477]"
