,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent
1778,0.3975850542368969,"[0.0, 0.0, 0.5535751747305808, 0.4535256626653552, 0.5954861517760921, 0.6818378285455226, 0.9564006704423892, 1.0, 0.4159692505072344, 0.18490041287560957, 0.37035734432347744, 0.6531787742288108, 0.6939248814118766]",0.1785169857719655,Smallest_ratio_and_filter_by_smallest_t_sub,10,10**8
1779,0.5122724940571185,"[0.0, 0.0, 0.7440263266380973, 0.6734431398903364, 0.7716774920756029, 0.8257347204432683, 0.9779573970487616, 1.0, 0.6449567818910306, 0.43000048008765007, 0.6085699173665072, 0.8081947625596263, 0.8330215371836892]",0.07348160216963694,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,10,10**8
1780,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,10,10**8
1781,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,10,10**8
1782,-0.3085855069652413,"[0.0, 0.0, 1.0, 0.0019851208333415355, 0.004029602329128325, 0.0020757939435324005, 0.0021224142986036557, 0.0005269005318150109, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0010261525992808981, 0.0008149059046771955]",0.3049721771112307,Smallest_delta_t_and_choose_top_3_t_sub,11,10**8
1783,0.8011512535773508,"[0.0, 0.0, 0.6163230205475932, 0.358431978192235, 0.26135343119826004, 0.2611472070891368, 0.5664946488460013, 0.3936585324771191, 0.8266422910318976, 0.5279210698893213, 1.0, 0.7241898025640718, 0.7693656663251044]",0.000995159928464324,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),11,10**8
1784,-0.3080265998184767,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.0010092163337284033, 0.0008007115574001579, 0.0005689024624019103, 0.001174343111921809, 0.0004884906241044482, 0.0010282469007655349, 0.00128352344142625, 0.0007670559943691343, 0.0004670305349276888]",0.30589458743060055,Smallest_ratio_and_filter_by_smallest_t_sub,11,10**8
1785,-0.2853328758331415,"[0.0, 0.0, 1.0, 0.035286934910483146, 0.03176816541332539, 0.02829684712826074, 0.023851676301717462, 0.034268689965065914, 0.022101823999490365, 0.03206628916425371, 0.03582629539076361, 0.027695775749545893, 0.02161088926739686]",0.3446731596345078,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,11,10**8
1786,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,11,10**8
1787,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,11,10**8
1788,-0.40055415479326956,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0010261525992808981, 0.0008149059046771955]",0.17499821707383462,Smallest_delta_t_and_choose_top_3_t_sub,12,10**8
1789,-0.3078515413467806,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.00027682344509653584, 0.0004007682311880739, 0.0006000265602150871, 0.000416959940615037, 0.0008755728433209358, 0.0005591697366886682, 0.0010591919295926152, 0.0007670559943691343, 0.0008149059046771955]",0.3061838258447443,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),12,10**8
1790,-0.30718266744864775,"[0.0, 0.0, 1.0, 0.0014783568174132082, 0.0010092163337284033, 0.0008007115574001579, 0.0005689024624019103, 0.0010942762994585271, 0.0013347855417908032, 0.0010282469007655349, 0.004506648459332995, 0.0006257088142853014, 0.0003183645210784743]",0.30729039280481607,Smallest_ratio_and_filter_by_smallest_t_sub,12,10**8
1791,-0.27754350134421685,"[0.0, 0.0, 1.0, 0.038449405943567036, 0.03176816541332539, 0.02829684712826074, 0.023851676301717462, 0.03307984733124576, 0.03653471693869823, 0.03206628916425371, 0.0671315757250863, 0.02501417226864206, 0.017842772236355938]",0.35857287574878427,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,12,10**8
1792,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,12,10**8
1793,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,12,10**8
1794,-0.40034919090305665,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0021224142986036557, 0.008966560529433502, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.0013036409054735627, 0.0008149059046771955]",0.17523969216960603,Smallest_delta_t_and_choose_top_3_t_sub,13,10**8
1795,-0.30785926612707637,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.00027682344509653584, 0.0004007682311880739, 0.0011231425395714198, 0.0005269005318150109, 0.0008755728433209358, 0.0005591697366886682, 0.0010591919295926152, 0.0007670559943691343, 0.0008149059046771955]",0.30617105939288525,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),13,10**8
1796,-0.3076845136302227,"[0.0, 0.0, 1.0, 0.0019851208333415355, 0.004029602329128325, 0.0020757939435324005, 0.00067576920738101, 0.001554370944095334, 0.0019553764949459787, 0.002213091303118213, 0.004506648459332995, 0.0005817479046293248, 0.0002572341225573056]",0.30645994004713784,Smallest_ratio_and_filter_by_smallest_t_sub,13,10**8
1797,-0.2830375896699686,"[0.0, 0.0, 1.0, 0.04455469485185075, 0.0634791487744466, 0.045560881724703274, 0.025995561301518574, 0.0394255113358766, 0.04421963924486471, 0.047043504366896534, 0.0671315757250863, 0.02411945075306079, 0.016038519961558348]",0.348737999874936,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,13,10**8
1798,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,13,10**8
1799,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,13,10**8
1800,-0.4005694699843817,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.004451741456950598, 0.0021224142986036557, 0.008966560529433502, 0.006672596665454883, 0.0009923295764936214, 0.0011645806103769403, 0.0013036409054735627, 0.0008149059046771955]",0.17498018224387313,Smallest_delta_t_and_choose_top_3_t_sub,14,10**8
1801,-0.30792923135902145,"[0.0, 0.0, 1.0, 0.001245167775376674, 0.0011607910569718675, 0.0004007682311880739, 0.0011231425395714198, 0.0005269005318150109, 0.0008755728433209358, 0.0009923295764936214, 0.0010591919295926152, 0.0007670559943691343, 0.0008149059046771955]",0.3060554442517476,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),14,10**8
1802,-0.307535287562828,"[0.0, 0.0, 1.0, 0.0019851208333415355, 0.004029602329128325, 0.0020757939435324005, 0.001813773255918795, 0.004382099874369233, 0.0019553764949459787, 0.002213091303118213, 0.004506648459332995, 0.0005817479046293248, 0.00032955034295864647]",0.3067067456155777,Smallest_ratio_and_filter_by_smallest_t_sub,14,10**8
1803,-0.28087494857989326,"[0.0, 0.0, 1.0, 0.04455469485185075, 0.0634791487744466, 0.045560881724703274, 0.04258841692196125, 0.06619743102545017, 0.04421963924486471, 0.047043504366896534, 0.0671315757250863, 0.02411945075306079, 0.01815352150296593]",0.35259164870048104,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,14,10**8
1804,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,14,10**8
1805,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,14,10**8
1806,-0.4009250837633072,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.0021224142986036557, 0.008966560529433502, 0.006672596665454883, 0.0009923295764936214, 0.0011645806103769403, 0.0027763040899162392, 0.0013739327456635426]",0.1745617527961363,Smallest_delta_t_and_choose_top_3_t_sub,15,10**8
1807,-0.3087137789651284,"[0.0, 0.0, 1.0, 0.0019851208333415355, 0.004029602329128325, 0.0020757939435324005, 0.0011231425395714198, 0.0005269005318150109, 0.0008755728433209358, 0.0009923295764936214, 0.0010591919295926152, 0.0010261525992808981, 0.0008149059046771955]",0.3047607023588622,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),15,10**8
1808,-0.39982244997267535,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.001813773255918795, 0.004382099874369233, 0.0019553764949459787, 0.002213091303118213, 0.004506648459332995, 0.0005817479046293248, 0.0004906827315484727]",0.17586123870875264,Smallest_ratio_and_filter_by_smallest_t_sub,15,10**8
1809,-0.37892761926952573,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.0634791487744466, 0.06672137181556295, 0.04258841692196125, 0.06619743102545017, 0.04421963924486471, 0.047043504366896534, 0.0671315757250863, 0.02411945075306079, 0.022151359586907362]",0.201654878649361,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,15,10**8
1810,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,15,10**8
1811,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,15,10**8
1812,-0.40001013718000955,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.00904218721531652, 0.008966560529433502, 0.006672596665454883, 0.008161067692294128, 0.0011645806103769403, 0.0027763040899162392, 0.001521608708655759]",0.1756396096113372,Smallest_delta_t_and_choose_top_3_t_sub,16,10**8
1813,-0.40046628799960554,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.0020757939435324005, 0.0011231425395714198, 0.0005269005318150109, 0.0008755728433209358, 0.0009923295764936214, 0.0010591919295926152, 0.0010261525992808981, 0.0008149059046771955]",0.1751017099872821,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),16,10**8
1814,-0.3997587935273838,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0026744522867985865, 0.004382099874369233, 0.0019553764949459787, 0.002213091303118213, 0.004506648459332995, 0.0005817479046293248, 0.0007664222698472329]",0.17593644744244005,Smallest_ratio_and_filter_by_smallest_t_sub,16,10**8
1815,-0.37734026976645957,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.0634791487744466, 0.06672137181556295, 0.051715106949503514, 0.06619743102545017, 0.04421963924486471, 0.047043504366896534, 0.0671315757250863, 0.02411945075306079, 0.027684332570015714]",0.20370556596827588,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,16,10**8
1816,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,16,10**8
1817,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,16,10**8
1818,-0.39827278451063924,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.00904218721531652, 0.008966560529433502, 0.011813862871107517, 0.008161067692294128, 0.0011645806103769403, 0.004137255095701644, 0.003865652803041176]",0.17769796377779165,Smallest_delta_t_and_choose_top_3_t_sub,17,10**8
1819,-0.4003510677921516,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0011231425395714198, 0.0005269005318150109, 0.0018389414140227564, 0.0009923295764936214, 0.0010591919295926152, 0.0013036409054735627, 0.0013739327456635426]",0.17523747997738612,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),17,10**8
1820,-0.39941980388670345,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0026744522867985865, 0.004382099874369233, 0.002762317770066881, 0.002213091303118213, 0.004506648459332995, 0.0008392374680297306, 0.0012869213138310672]",0.17633730182957472,Smallest_ratio_and_filter_by_smallest_t_sub,17,10**8
1821,-0.3723074421691278,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.0634791487744466, 0.06672137181556295, 0.051715106949503514, 0.06619743102545017, 0.0525577565166825, 0.047043504366896534, 0.0671315757250863, 0.028969595579326452, 0.03587368553454004]",0.2102929781819623,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,17,10**8
1822,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,17,10**8
1823,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,17,10**8
1824,-0.3951084926440572,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.00904218721531652, 0.008966560529433502, 0.011813862871107517, 0.008161067692294128, 0.013715610570612689, 0.004137255095701644, 0.004656437990102988]",0.18148620789576345,Smallest_delta_t_and_choose_top_3_t_sub,18,10**8
1825,-0.40019880224933907,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0011231425395714198, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0010591919295926152, 0.0013036409054735627, 0.001521608708655759]",0.17541700541482758,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),18,10**8
1826,-0.3984481230644313,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.004029602329128325, 0.004451741456950598, 0.0026744522867985865, 0.004382099874369233, 0.006672596665454883, 0.0034293393313226637, 0.004506648459332995, 0.0008392374680297306, 0.002421027791748358]",0.17748953544774596,Smallest_ratio_and_filter_by_smallest_t_sub,18,10**8
1827,-0.3628261433246863,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.0634791487744466, 0.06672137181556295, 0.051715106949503514, 0.06619743102545017, 0.08168596369912572, 0.05856056122786618, 0.0671315757250863, 0.028969595579326452, 0.049203940815226964]",0.22305687870777838,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,18,10**8
1828,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,18,10**8
1829,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,18,10**8
1830,-0.3910996447017861,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.012634369334528406, 0.01027036348763175, 0.013474071254933124, 0.017008801818547383, 0.011813862871107517, 0.008161067692294128, 0.03266250202937435, 0.004137255095701644, 0.004656437990102988]",0.18635857527576286,Smallest_delta_t_and_choose_top_3_t_sub,19,10**8
1831,-0.3996037718657457,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.004451741456950598, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.002776304089916238, 0.003865652803041176]",0.17611968800037978,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19,10**8
1832,-0.3971813423308713,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.004451741456950598, 0.003116965221017384, 0.008966560529433506, 0.006672596665454883, 0.0034293393313226637, 0.006087176070305282, 0.002042923240940738, 0.0055034029421078545]",0.1789988852946219,Smallest_ratio_and_filter_by_smallest_t_sub,19,10**8
1833,-0.34975156573720195,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.08860339037293462, 0.06672137181556295, 0.05582978793634617, 0.09469192430948643, 0.08168596369912572, 0.05856056122786618, 0.07802035676863624, 0.04519870839903213, 0.0741849239543174]",0.2414181297979519,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,19,10**8
1834,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,19,10**8
1835,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,19,10**8
1836,-0.3910996447017861,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.012634369334528406, 0.01027036348763175, 0.013474071254933124, 0.017008801818547383, 0.011813862871107517, 0.008161067692294128, 0.03266250202937435, 0.004137255095701644, 0.004656437990102988]",0.18635857527576286,Smallest_delta_t_and_choose_top_3_t_sub,20,10**8
1837,-0.4002313272930091,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.01027036348763175, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.002776304089916238, 0.003865652803041176]",0.1753786476074436,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20,10**8
1838,-0.39397689196944746,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.003116965221017384, 0.008966560529433506, 0.006672596665454883, 0.0034293393313226637, 0.006087176070305282, 0.002042923240940738, 0.016980302308394642]",0.18285328130654266,Smallest_ratio_and_filter_by_smallest_t_sub,20,10**8
1839,-0.33378163288867113,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.09958801652894764, 0.1013428018540624, 0.05582978793634617, 0.09469192430948643, 0.08168596369912572, 0.05856056122786618, 0.07802035676863624, 0.04519870839903213, 0.1303084890112484]",0.26504113543703156,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,20,10**8
1840,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,20,10**8
1841,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,20,10**8
1842,-0.3910996447017861,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.012634369334528406, 0.01027036348763175, 0.013474071254933124, 0.017008801818547383, 0.011813862871107517, 0.008161067692294128, 0.03266250202937435, 0.004137255095701644, 0.004656437990102988]",0.18635857527576286,Smallest_delta_t_and_choose_top_3_t_sub,21,10**8
1843,-0.4002313272930091,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.01027036348763175, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.002776304089916238, 0.003865652803041176]",0.1753786476074436,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21,10**8
1844,-0.392887481902099,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.00904218721531652, 0.008966560529433506, 0.006672596665454883, 0.0034293393313226637, 0.006087176070305282, 0.0065526762734450196, 0.016980302308394642]",0.1841755337684754,Smallest_ratio_and_filter_by_smallest_t_sub,21,10**8
1845,-0.32438615926140707,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.09958801652894764, 0.1013428018540624, 0.09509041600138535, 0.09469192430948643, 0.08168596369912572, 0.05856056122786618, 0.07802035676863624, 0.08094860266517898, 0.1303084890112484]",0.2795518418517059,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,21,10**8
1846,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,21,10**8
1847,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,21,10**8
1848,-0.3910996447017861,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.012634369334528406, 0.01027036348763175, 0.013474071254933124, 0.017008801818547383, 0.011813862871107517, 0.008161067692294128, 0.03266250202937435, 0.004137255095701644, 0.004656437990102988]",0.18635857527576286,Smallest_delta_t_and_choose_top_3_t_sub,22,10**8
1849,-0.4002313272930091,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.01027036348763175, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.0009923295764936214, 0.0011645806103769403, 0.002776304089916238, 0.003865652803041176]",0.1753786476074436,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22,10**8
1850,-0.392887481902099,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.00904218721531652, 0.008966560529433506, 0.006672596665454883, 0.0034293393313226637, 0.006087176070305282, 0.0065526762734450196, 0.016980302308394642]",0.1841755337684754,Smallest_ratio_and_filter_by_smallest_t_sub,22,10**8
1851,-0.32438615926140707,"[0.0, 0.0, 1.0, 0.8091305751160662, 0.09958801652894764, 0.1013428018540624, 0.09509041600138535, 0.09469192430948643, 0.08168596369912572, 0.05856056122786618, 0.07802035676863624, 0.08094860266517898, 0.1303084890112484]",0.2795518418517059,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,22,10**8
1852,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,22,10**8
1853,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,22,10**8
1854,-0.3910996447017861,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.012634369334528406, 0.01027036348763175, 0.013474071254933124, 0.017008801818547383, 0.011813862871107517, 0.008161067692294128, 0.03266250202937435, 0.004137255095701644, 0.004656437990102988]",0.18635857527576286,Smallest_delta_t_and_choose_top_3_t_sub,23,10**8
1855,-0.3990791060618193,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.007850560785578642, 0.01027036348763175, 0.0021224142986036557, 0.004382099874369233, 0.0018389414140227564, 0.008161067692294124, 0.0011645806103769403, 0.002776304089916238, 0.003865652803041176]",0.1767407621663123,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23,10**8
1856,-0.3885518097624955,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.009917773036169949, 0.01027036348763175, 0.00904218721531652, 0.008966560529433506, 0.006672596665454883, 0.008161067692294124, 0.006087176070305282, 0.018490483136325963, 0.016980302308394642]",0.18949774805601197,Smallest_ratio_and_filter_by_smallest_t_sub,23,10**8
