method,harmonics_considered,normed_column,correlation,p_value,final_ranking_correlate
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,-0.033443208528263726,0.9136307563410891,"[0.9108439413055552, 0.9108439413055515, 0.23260628018137733, 0.0, 0.7570123891951668, 0.8032603661939077, 0.8032603661939077, 0.7570123891951668, 0.13159394771479394, 0.23260628018137733, 0.13159394771479394, 1.0, 0.9073338602545917]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,-0.022274614219057798,0.9424206762749511,"[0.872644011443889, 0.872644011443889, 0.21511389027822236, 0.0, 0.7303808550226647, 0.7731509050915603, 0.7731509050915603, 0.7303808550226647, 0.14063354013141463, 0.21511389027822236, 0.14063354013141463, 1.0, 0.8504622122476212]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,-0.04168160202521305,0.8924543754719023,"[0.8740099460073075, 0.8740099460073075, 0.2116313453124371, 0.0, 0.721371903607416, 0.8161344853468778, 0.8161344853468778, 0.721371903607416, 0.11225941091151544, 0.2116313453124341, 0.11225941091151544, 1.0, 0.8295869448119209]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,-0.0278005724632608,0.9281660226201552,"[0.8642681027919429, 0.8642681027919454, 0.21696176825136576, 0.0, 0.7012385637213939, 0.787871402091457, 0.787871402091457, 0.7012385637213939, 0.13524862177067196, 0.21696176825136576, 0.13524862177066935, 1.0, 0.82365617969076]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,19,normed_values_only_modulations,-0.03592115522679348,0.9072551965337263,"[0.8596816929991159, 0.8596816929991159, 0.21751747064411836, 0.0, 0.6907235570161264, 0.7804203702948157, 0.7804203702948179, 0.6907235570161286, 0.14410151930219145, 0.21751747064411606, 0.14410151930219375, 1.0, 0.782921743873504]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,20,normed_values_only_modulations,-0.027319497513324964,0.9294062669840372,"[0.8571287663593258, 0.8571287663593217, 0.2259013788801341, 0.0, 0.684889591735541, 0.7840852208276187, 0.7840852208276146, 0.684889591735541, 0.14851349395882313, 0.22590137888013825, 0.14851349395882313, 1.0, 0.7984857534511949]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,21,normed_values_only_modulations,-0.033280645515451054,0.9140491883150942,"[0.8455791453910237, 0.8455791453910237, 0.22253245558101167, 0.0, 0.6731935658675273, 0.7822596444855748, 0.7822596444855748, 0.6731935658675311, 0.1503232438698794, 0.22253245558101167, 0.1503232438698794, 1.0, 0.7578548238859654]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,22,normed_values_only_modulations,-0.02377531405359018,0.9385477730093028,"[0.8415782239594429, 0.8415782239594396, 0.22894158754630273, 0.0, 0.6647951401634343, 0.7778622610325195, 0.7778622610325162, 0.6647951401634378, 0.16701609070447285, 0.22894158754630273, 0.16701609070447285, 1.0, 0.7590687461732971]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,23,normed_values_only_modulations,-0.03148379435935439,0.9186755621507668,"[0.8532937986251826, 0.8532937986251826, 0.23908630010716495, 0.0, 0.6578561323912906, 0.7883280585978663, 0.7883280585978695, 0.6578561323912906, 0.16692406754210137, 0.23908630010716495, 0.16692406754210137, 1.0, 0.7625056648751135]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,24,normed_values_only_modulations,-0.03097590042650973,0.9199836759647895,"[0.8450975812316164, 0.8450975812316193, 0.23831349184222506, 0.0, 0.6579182144304041, 0.7828769954232907, 0.7828769954232936, 0.6579182144304041, 0.16549446770564644, 0.23831349184222506, 0.16549446770564644, 1.0, 0.7497229272663444]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,25,normed_values_only_modulations,-0.026725109216875417,0.9309388434490603,"[0.8404787750816222, 0.8404787750816222, 0.24507679140673216, 0.0, 0.6484782658022461, 0.7866206722415958, 0.7866206722415932, 0.6484782658022434, 0.1750697106485679, 0.24507679140673216, 0.1750697106485679, 1.0, 0.7437341845313534]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,26,normed_values_only_modulations,-0.03217323655097919,0.916900161077998,"[0.8349072659987979, 0.8349072659987979, 0.24006672846556215, 0.0, 0.6446901069466039, 0.7954601526845569, 0.7954601526845569, 0.6446901069466039, 0.1735721551872472, 0.2400667284655597, 0.1735721551872472, 1.0, 0.7209867532715272]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,27,normed_values_only_modulations,-0.0241001122378129,0.9377097172065669,"[0.8255963148727873, 0.8255963148727873, 0.24259582190870738, 0.0, 0.6292348931029864, 0.7750383022888028, 0.775038302288805, 0.6292348931029864, 0.19462207904977996, 0.2425958219087096, 0.19462207904977996, 1.0, 0.6999264274671538]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,28,normed_values_only_modulations,-0.031337802382530866,0.9190515548055053,"[0.8374986969575449, 0.8374986969575449, 0.2487923546688946, 0.0, 0.6290048222489484, 0.7891963910652607, 0.789196391065265, 0.6290048222489484, 0.18982752096231692, 0.2487923546688946, 0.18982752096231692, 1.0, 0.710873188477987]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,29,normed_values_only_modulations,-0.035336722213223995,0.9087584485194008,"[0.8289451295775733, 0.8289451295775733, 0.23806208677624263, 0.0, 0.6228697429721876, 0.7855004084848297, 0.7855004084848336, 0.6228697429721876, 0.18158078751262544, 0.23806208677623872, 0.18158078751262152, 1.0, 0.6898210288672837]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,30,normed_values_only_modulations,-0.03544727402754915,0.9084740705808104,"[0.8275985931442851, 0.8275985931442851, 0.23859633979356437, 0.0, 0.6219483412813888, 0.7780552540971399, 0.7780552540971399, 0.6219483412813888, 0.18587518764126687, 0.23859633979356437, 0.18587518764126687, 1.0, 0.6821175616830591]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,31,normed_values_only_modulations,-0.03569212948530268,0.9078442524872579,"[0.8215093687348342, 0.8215093687348308, 0.2367668033253296, 0.0, 0.6159569697721432, 0.7818992634547466, 0.7818992634547466, 0.6159569697721432, 0.18624787725396041, 0.2367668033253296, 0.18624787725396041, 1.0, 0.6695589861032987]"
Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,32,normed_values_only_modulations,-0.031165709628363132,0.9194947881768023,"[0.8182530891111046, 0.8182530891111077, 0.23859603233902812, 0.0, 0.6088308920087795, 0.7735311132239454, 0.7735311132239454, 0.6088308920087826, 0.19764166368383643, 0.23859603233902812, 0.19764166368383643, 1.0, 0.6623247083107805]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.08451542547285162,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,2,normed_values_weighted_modulations_only,0.3689643626830549,0.2147406710593688,"[0.24137931034482754, 0.24137931034482754, 0.12068965517241377, 0.4137931034482758, 0.24137931034482754, 0.46551724137931033, 0.46551724137931033, 0.24137931034482754, 0.8793103448275861, 0.12068965517241377, 0.8793103448275861, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,2,normed_values_normed_weighted_modulations,0.34797053446075843,0.2439875496030372,"[0.24137931034482754, 0.24137931034482754, 0.16091954022988503, 0.5517241379310344, 0.24137931034482754, 0.46551724137931033, 0.46551724137931033, 0.24137931034482754, 0.9195402298850573, 0.16091954022988503, 0.9195402298850573, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,-0.08451542547285162,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,3,normed_values_weighted_modulations_only,0.5478159473141008,0.05261462955741134,"[0.0, 0.0, 0.09375000000000008, 0.25000000000000006, 0.2031250000000001, 0.07812500000000014, 0.07812500000000014, 0.2031250000000001, 0.9375, 0.09375000000000008, 0.9375, 1.0, 0.04687500000000011]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,3,normed_values_normed_weighted_modulations,0.5343107389140948,0.059967214981722285,"[0.0, 0.0, 0.1473214285714286, 0.3348214285714286, 0.2031250000000001, 0.07812500000000014, 0.07812500000000014, 0.2031250000000001, 0.9910714285714286, 0.1473214285714286, 0.9910714285714286, 1.0, 0.04687500000000011]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,-0.17078251276599327,0.5769496983592447,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,4,normed_values_weighted_modulations_only,0.5060195125003628,0.07767393061517303,"[0.06666666666666676, 0.06666666666666676, 0.0, 0.161904761904762, 0.13333333333333336, 0.15238095238095234, 0.1523809523809525, 0.13333333333333336, 0.8666666666666665, 8.458842092382145e-17, 0.8666666666666665, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,4,normed_values_normed_weighted_modulations,0.48767688231609296,0.09092591330268941,"[0.09347079037800698, 0.09347079037800683, 0.04616265750286381, 0.2337915234822452, 0.15601374570446738, 0.18487972508591072, 0.18487972508591072, 0.15601374570446738, 0.8901489117983964, 0.04616265750286367, 0.8901489117983964, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.05786375623578449,0.8510614262564153,"[0.5, 0.5, 0.25, 0.0, 0.5, 0.25, 0.25, 0.5, 0.0, 0.25, 0.0, 0.25, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,5,normed_values_weighted_modulations_only,0.3568488809900315,0.23134163442369968,"[0.23295454545454555, 0.23295454545454555, 0.07954545454545447, 0.44318181818181807, 0.2897727272727274, 0.4375000000000002, 0.4375000000000002, 0.2897727272727274, 0.8068181818181819, 0.07954545454545447, 0.8068181818181817, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,5,normed_values_normed_weighted_modulations,0.34448413899807845,0.2490645747206165,"[0.24419831223628688, 0.24419831223628688, 0.10574894514767932, 0.4840939373750831, 0.2987869198312236, 0.4517405063291139, 0.4517405063291139, 0.2987869198312237, 0.8227848101265821, 0.10574894514767932, 0.8227848101265821, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,0.014285714285714374,0.9630556049403655,"[0.6, 0.6, 0.2, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.0, 0.4, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,6,normed_values_weighted_modulations_only,0.42111501597925516,0.15184742925319467,"[0.18719211822660087, 0.18719211822660087, 0.09852216748768457, 0.3448275862068966, 0.2660098522167487, 0.3251231527093597, 0.32512315270935954, 0.2660098522167487, 0.8472906403940885, 0.09852216748768475, 0.8472906403940885, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,6,normed_values_normed_weighted_modulations,0.4071022208691176,0.16739530595326682,"[0.20066061106523533, 0.20066061106523547, 0.14097694213301154, 0.40574223464396886, 0.27679603633360855, 0.3438480594549959, 0.3438480594549959, 0.27679603633360866, 0.8780537381693452, 0.1409769421330114, 0.8780537381693452, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,-0.061508478913140235,0.8417831493745782,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.5, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,7,normed_values_weighted_modulations_only,0.5037727501945216,0.07922007843446703,"[0.08771929824561403, 0.08771929824561403, 0.05847953216374269, 0.15789473684210542, 0.181286549707602, 0.1695906432748537, 0.1695906432748537, 0.1812865497076024, 0.8538011695906433, 0.05847953216374269, 0.8538011695906433, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,7,normed_values_normed_weighted_modulations,0.487525244525702,0.09104152802531398,"[0.10787359154525997, 0.10787359154525997, 0.12064183452406871, 0.23829064643589926, 0.19890876995907883, 0.19905778246466696, 0.19905778246466696, 0.19890876995907883, 0.9136749267628097, 0.12064183452406871, 0.9136749267628097, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,-0.0686802819743445,0.8235819034178868,"[0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.14285714285714285, 0.7142857142857143, 0.5714285714285714, 0.5714285714285714, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.5714285714285714, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,8,normed_values_weighted_modulations_only,0.4970691098826955,0.08396011161429069,"[0.12068965517241366, 0.12068965517241366, 0.0, 0.060344827586207135, 0.1810344827586208, 0.17241379310344826, 0.17241379310344856, 0.1810344827586208, 0.8060344827586207, 0.0, 0.8060344827586207, 1.0, 0.012931034482758803]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,8,normed_values_normed_weighted_modulations,0.4875268163909007,0.0910403290546129,"[0.12402189153738269, 0.12402189153738315, 0.04760562759567703, 0.12573600958421619, 0.18437322774922837, 0.1848951175469792, 0.1848951175469792, 0.18437322774922837, 0.8614788501260076, 0.04760562759567703, 0.8614788501260076, 1.0, 0.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,0.04321358157014432,0.8885233337615013,"[0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.0, 0.16666666666666666, 0.0, 0.6666666666666666, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,9,normed_values_weighted_modulations_only,0.5909493874421351,0.033434993950953215,"[0.2063492063492061, 0.2063492063492061, 0.07936507936507906, 0.0, 0.2857142857142854, 0.0873015873015871, 0.0873015873015871, 0.2857142857142854, 0.793650793650793, 0.07936507936507933, 0.793650793650793, 1.0, 0.32142857142857134]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,9,normed_values_normed_weighted_modulations,0.5846690376614702,0.03584670081108602,"[0.1586673997326835, 0.1586673997326835, 0.06494862218346216, 0.0, 0.2462533059065529, 0.04567293564501885, 0.04567293564501885, 0.2462533059065529, 0.8313253012048198, 0.06494862218346216, 0.8313253012048198, 1.0, 0.2586806707554053]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.09540650933115621,0.7565307313853411,"[0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,10,normed_values_weighted_modulations_only,0.5929282389321026,0.0327002636768255,"[0.1317829457364338, 0.1317829457364338, 0.0, 0.06589147286821662, 0.2364341085271316, 0.08527131782945693, 0.08527131782945693, 0.2364341085271316, 0.7364341085271319, 0.0, 0.7364341085271319, 1.0, 0.2558139534883719]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,10,normed_values_normed_weighted_modulations,0.5804653504544245,0.03753011333278151,"[0.08759765580309539, 0.08759765580309539, 0.0, 0.1063938205019443, 0.2010499455887996, 0.06216533695651901, 0.06216533695651901, 0.2010499455887996, 0.7830600272025424, 0.0, 0.7830600272025424, 1.0, 0.1862028931390108]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.13159723847230945,0.6682552642121251,"[0.6666666666666666, 0.6666666666666666, 0.2222222222222222, 0.0, 0.6666666666666666, 0.4444444444444444, 0.4444444444444444, 0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.7777777777777778, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,11,normed_values_weighted_modulations_only,0.589915472131414,0.03382363508861573,"[0.21825396825396767, 0.21825396825396823, 0.0, 0.0039682539682537425, 0.2579365079365079, 0.15873015873015872, 0.15873015873015814, 0.25793650793650735, 0.674603174603174, 0.0, 0.674603174603174, 1.0, 0.3531746031746028]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,11,normed_values_normed_weighted_modulations,0.5860906061249911,0.03529005933047763,"[0.17804456071242036, 0.1780445607124212, 0.0, 0.04436173096871291, 0.22642440663722843, 0.14048879798698483, 0.14048879798698483, 0.22642440663722843, 0.7292254481164314, 0.0, 0.7292254481164306, 1.0, 0.28799402485678094]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.03905336382736885,0.899203631631019,"[0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.09090909090909091, 0.6363636363636364, 0.45454545454545453, 0.45454545454545453, 0.6363636363636364, 0.0, 0.2727272727272727, 0.0, 0.6363636363636364, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,12,normed_values_weighted_modulations_only,0.6088211426425495,0.027220362398015948,"[0.31543624161073736, 0.3154362416107383, 0.1442953020134222, 0.0, 0.3053691275167782, 0.17785234899328795, 0.17785234899328795, 0.3053691275167782, 0.7147651006711411, 0.1442953020134222, 0.7147651006711411, 1.0, 0.4865771812080535]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,12,normed_values_normed_weighted_modulations,0.6045312317786051,0.0286273688491769,"[0.2575168902994064, 0.2575168902994064, 0.1228203380025623, 0.0, 0.2549398785174161, 0.13502195207371273, 0.1350219520737119, 0.25493987851741695, 0.7709185570844181, 0.12282033800256147, 0.7709185570844181, 1.0, 0.39970662369323634]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.012770236105969918,0.9669727636380565,"[0.7777777777777778, 0.7777777777777778, 0.2222222222222222, 0.0, 0.7777777777777778, 0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 0.0, 0.2222222222222222, 0.0, 0.8888888888888888, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,13,normed_values_weighted_modulations_only,0.5719734625135517,0.04110479351160676,"[0.2986111111111104, 0.2986111111111104, 0.06249999999999852, 0.0, 0.24652777777777699, 0.21527777777777773, 0.21527777777777773, 0.24652777777777699, 0.6562500000000002, 0.06249999999999852, 0.6562500000000002, 1.0, 0.4062500000000002]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,13,normed_values_normed_weighted_modulations,0.5773348344835704,0.03882053193420513,"[0.22956575195970724, 0.2295657519597083, 0.0293051203423689, 0.0, 0.17786094173138722, 0.15071374792318906, 0.15071374792318906, 0.17786094173138722, 0.7120851484422526, 0.0293051203423689, 0.7120851484422526, 1.0, 0.3279153568633582]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,-0.06253733268503733,0.8391673733838042,"[0.8181818181818182, 0.8181818181818182, 0.2727272727272727, 0.09090909090909091, 0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 0.8181818181818182, 0.0, 0.2727272727272727, 0.0, 0.8181818181818182, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,14,normed_values_weighted_modulations_only,0.5830946498071922,0.03647060856316557,"[0.3369175627240138, 0.3369175627240148, 0.1146953405017918, 0.0, 0.23297491039426543, 0.34408602150537543, 0.34408602150537543, 0.2329749103942644, 0.6559139784946236, 0.1146953405017918, 0.6559139784946236, 1.0, 0.4731182795698935]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,14,normed_values_normed_weighted_modulations,0.5949968001177534,0.031944910649248384,"[0.2587085428887898, 0.2587085428887898, 0.08837436735357446, 0.0, 0.1491438290342569, 0.26453520069536374, 0.26453520069536374, 0.1491438290342569, 0.7289924322784278, 0.08837436735357321, 0.7289924322784278, 1.0, 0.38582102782526817]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,-0.02352010322676082,0.9392063179701113,"[0.8461538461538461, 0.8461538461538461, 0.3076923076923077, 0.0, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.7692307692307693, 0.07692307692307693, 0.3076923076923077, 0.07692307692307693, 0.8461538461538461, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,15,normed_values_weighted_modulations_only,0.5788338990263299,0.038198657775770625,"[0.24354243542435408, 0.24354243542435408, 0.018450184501845022, 0.0, 0.23616236162361545, 0.2915129151291526, 0.2915129151291526, 0.2361623616236165, 0.5608856088560893, 0.018450184501845022, 0.5608856088560893, 1.0, 0.37269372693726927]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,15,normed_values_normed_weighted_modulations,0.5956554413222085,0.03170710363197259,"[0.15777584770348305, 0.15777584770348158, 0.0, 0.04775925334036559, 0.1683758539819973, 0.23664817824806086, 0.23664817824806086, 0.16837585398199878, 0.6417060051162, 0.0, 0.6417060051162, 1.0, 0.27711954170854314]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,2.7755575615628914e-17,1.000000000000001,"[0.8461538461538461, 0.8461538461538461, 0.3076923076923077, 0.0, 0.7692307692307693, 0.6923076923076923, 0.6923076923076923, 0.7692307692307693, 0.07692307692307693, 0.3076923076923077, 0.07692307692307693, 0.9230769230769231, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,16,normed_values_weighted_modulations_only,0.5642719809353456,0.04455399809226857,"[0.33846153846153787, 0.33846153846153876, 0.12923076923076898, 0.0, 0.25846153846153797, 0.34769230769230747, 0.34769230769230747, 0.25846153846153797, 0.6338461538461543, 0.12923076923076898, 0.6338461538461543, 1.0, 0.42461538461538445]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,16,normed_values_normed_weighted_modulations,0.5807384776688427,0.03741902592685121,"[0.25025245129756574, 0.2502524512975672, 0.09275581787079878, 0.0, 0.17577728341595233, 0.28341477827252803, 0.2834147782725294, 0.17577728341595378, 0.7047512015390575, 0.09275581787079736, 0.7047512015390575, 1.0, 0.32865556759342723]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,-0.07514183733055561,0.8072522264573527,"[0.9166666666666666, 0.9166666666666666, 0.3333333333333333, 0.08333333333333333, 0.8333333333333334, 0.9166666666666666, 0.9166666666666666, 0.8333333333333334, 0.0, 0.3333333333333333, 0.0, 1.0, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,17,normed_values_weighted_modulations_only,0.5188304845807223,0.06925737367708121,"[0.3766233766233765, 0.3766233766233765, 0.11363636363636338, 0.0, 0.25324675324675305, 0.38636363636363663, 0.38636363636363474, 0.25324675324675305, 0.5584415584415586, 0.11363636363636338, 0.5584415584415586, 1.0, 0.4480519480519474]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,17,normed_values_normed_weighted_modulations,0.5557999963589266,0.048583813054446236,"[0.2962683353923743, 0.2962683353923743, 0.08118453191589231, 0.0, 0.17296281599783098, 0.30570660279092454, 0.30570660279092454, 0.17296281599783098, 0.6376517220544691, 0.08118453191589231, 0.6376517220544691, 1.0, 0.3672410891036477]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,-0.019133088859939,0.9505317921436786,"[0.8666666666666667, 0.8666666666666667, 0.26666666666666666, 0.0, 0.7333333333333333, 0.8, 0.8, 0.7333333333333333, 0.06666666666666667, 0.26666666666666666, 0.06666666666666667, 1.0, 0.9333333333333333]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,18,normed_values_weighted_modulations_only,0.5406530262206524,0.0564291415905753,"[0.4142011834319532, 0.4142011834319532, 0.1568047337278112, 0.0, 0.319526627218934, 0.3816568047337293, 0.38165680473372765, 0.319526627218934, 0.5502958579881654, 0.1568047337278112, 0.5502958579881654, 1.0, 0.5502958579881654]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,18,normed_values_normed_weighted_modulations,0.5951090127363999,0.03190430359825558,"[0.32844910646568, 0.32844910646568, 0.128073589708431, 0.0, 0.24620075677923242, 0.3002148883058471, 0.3002148883058471, 0.24620075677923242, 0.625786314129508, 0.12807358970843277, 0.625786314129508, 1.0, 0.479772204729474]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,19,normed_values_only_modulations,-0.05367073042159713,0.8617573148774932,"[0.8888888888888888, 0.8888888888888888, 0.2777777777777778, 0.0, 0.7222222222222222, 0.7777777777777778, 0.7777777777777778, 0.7222222222222222, 0.1111111111111111, 0.2777777777777778, 0.1111111111111111, 1.0, 0.8333333333333334]"
